#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3250034	3170840	97.57	2961	0.09	927	0.03	7581	0.23	67725	2.08
Ecoli	3250034	3250032	100.00	0	0.00	0	0.00	2	0.00	0	0.00
PhiX	3250034	3250034	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3250034	3250019	100.00	0	0.00	0	0.00	4	0.00	11	0.00
Vectors	3250034	3236373	99.58	10	0.00	0	0.00	464	0.01	13187	0.41
Bacteria_24k	3250034	3214685	98.92	388	0.01	396	0.01	3902	0.12	30663	0.94
Protists_1k	3250034	3147709	96.85	8177	0.25	12939	0.40	3114	0.10	78095	2.40
Viruses	3250034	3209621	98.76	125	0.00	32	0.00	3968	0.12	36288	1.12
Fungi_RefSeq_release	3250034	3180874	97.88	1646	0.05	448	0.01	8129	0.25	58937	1.81
Coral	3250034	3212499	98.85	301	0.01	90	0.00	5467	0.17	31677	0.97
Bird	3250034	3196031	98.33	1838	0.06	185	0.01	11138	0.34	40842	1.26
Plant	3250034	3202821	98.55	385	0.01	71	0.00	5564	0.17	41193	1.27

%Hit_no_genomes: 96.43
