#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1352339	1314128	97.17	1289	0.10	403	0.03	3062	0.23	33457	2.47
Ecoli	1352339	1352337	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	1352339	1352339	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1352339	1352332	100.00	0	0.00	0	0.00	0	0.00	7	0.00
Vectors	1352339	1346679	99.58	1	0.00	2	0.00	214	0.02	5443	0.40
Bacteria_24k	1352339	1334939	98.71	187	0.01	253	0.02	1966	0.15	14994	1.11
Protists_1k	1352339	1303967	96.42	3412	0.25	5648	0.42	1311	0.10	38001	2.81
Viruses	1352339	1331861	98.48	70	0.01	19	0.00	2151	0.16	18238	1.35
Fungi_RefSeq_release	1352339	1319835	97.60	764	0.06	192	0.01	3696	0.27	27852	2.06
Coral	1352339	1335512	98.76	115	0.01	30	0.00	2419	0.18	14263	1.05
Bird	1352339	1326992	98.12	810	0.06	97	0.01	6340	0.47	18100	1.34
Plant	1352339	1330037	98.35	158	0.01	36	0.00	2642	0.20	19466	1.44

%Hit_no_genomes: 95.98
