#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	854975	840122	98.26	777	0.09	230	0.03	1907	0.22	11939	1.40
Ecoli	854975	854972	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	854975	854975	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	854975	854969	100.00	0	0.00	0	0.00	0	0.00	6	0.00
Vectors	854975	851976	99.65	0	0.00	0	0.00	146	0.02	2853	0.33
Bacteria_24k	854975	844889	98.82	1210	0.14	1421	0.17	883	0.10	6572	0.77
Protists_1k	854975	833875	97.53	2268	0.27	2674	0.31	1484	0.17	14674	1.72
Viruses	854975	848161	99.21	19	0.00	7	0.00	700	0.08	6088	0.71
Fungi_RefSeq_release	854975	841738	98.45	464	0.05	72	0.01	1855	0.22	10846	1.27
Coral	854975	847098	99.09	103	0.01	32	0.00	1294	0.15	6448	0.75
Bird	854975	844370	98.76	342	0.04	29	0.00	2118	0.25	8116	0.95
Plant	854975	846212	98.98	120	0.01	19	0.00	1200	0.14	7424	0.87

%Hit_no_genomes: 96.85
