Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Sne-ATaw_001-Ex1-lcwgs.clmp.fp2_r1_screen	28260848	724643.0	2.56	2816.0	0.01	0.0	0.0	2582.0	0.01	56046.0	0.2	5439559.0	19.25	2580332.0	9.129999999999999	276163.0	0.9700000000000001	749259.0	2.6599999999999997	414276.0	1.47	552646.0	1.94	375226.0	1.32	21825852	77.23
Sne-ATaw_001-Ex1-lcwgs.clmp.fp2_r2_screen	28260848	727948.0	2.57	2786.0	0.01	0.0	0.0	1355.0	0.0	54014.0	0.19	5410531.0	19.15	2551839.0	9.04	275996.0	0.9700000000000001	750155.0	2.65	416498.0	1.47	555243.0	1.96	378424.0	1.34	21859765	77.35
Sne-ATaw_002-Ex1-lcwgs.clmp.fp2_r1_screen	23951117	87860.0	0.37	7449.0	0.03	0.0	0.0	1596.0	0.01	7505.0	0.04	13145029.0	54.88	4619824.0	19.29	74834.0	0.32	206021.0	0.8500000000000001	45152.0	0.18	58304.0	0.25	46224.0	0.2	10344487	43.19
Sne-ATaw_002-Ex1-lcwgs.clmp.fp2_r2_screen	23951117	87968.0	0.37	7286.0	0.03	0.0	0.0	802.0	0.0	5992.0	0.02	12991739.0	54.24	4484310.0	18.73	72677.0	0.30000000000000004	199619.0	0.8300000000000001	45149.0	0.18	58408.0	0.24000000000000002	45930.0	0.2	10507355	43.87
Sne-ATaw_003-Ex1-lcwgs.clmp.fp2_r1_screen	52529740	286350.0	0.55	13091.0	0.03	0.0	0.0	3764.0	0.01	33583.0	0.060000000000000005	15239379.0	29.01	7876814.0	15.0	199271.0	0.38	500549.0	0.96	170004.0	0.32	219793.0	0.42000000000000004	158592.0	0.3	35693958	67.95
Sne-ATaw_003-Ex1-lcwgs.clmp.fp2_r2_screen	52529740	287919.0	0.55	12326.0	0.03	0.0	0.0	1244.0	0.0	28486.0	0.060000000000000005	14829992.0	28.24	7596087.0	14.46	193820.0	0.37	487954.0	0.92	171347.0	0.32	221496.0	0.42000000000000004	159869.0	0.31	36145714	68.81
Sne-ATaw_004-Ex1-lcwgs.clmp.fp2_r1_screen	22872683	824344.0	3.6	1441.0	0.0	0.0	0.0	3651.0	0.01	100797.0	0.43999999999999995	1877141.0	8.21	1692999.0	7.3999999999999995	378216.0	1.65	854727.0	3.74	515300.0	2.25	657627.0	2.8800000000000003	463633.0	2.02	20084502	87.81
Sne-ATaw_004-Ex1-lcwgs.clmp.fp2_r2_screen	22872683	820584.0	3.6	1420.0	0.0	0.0	0.0	2025.0	0.01	96848.0	0.42000000000000004	1861061.0	8.129999999999999	1670805.0	7.31	374089.0	1.64	846962.0	3.71	513521.0	2.23	654954.0	2.87	462770.0	2.01	20114237	87.94
Sne-ATaw_005-Ex1-lcwgs.clmp.fp2_r1_screen	25385650	1052183.0	4.14	562.0	0.0	0.0	0.0	4839.0	0.02	134541.0	0.53	978352.0	3.86	1693580.0	6.68	498743.0	1.97	1101918.0	4.3500000000000005	653677.0	2.57	840737.0	3.3099999999999996	613307.0	2.42	23298949	91.78
Sne-ATaw_005-Ex1-lcwgs.clmp.fp2_r2_screen	25385650	1047852.0	4.13	535.0	0.0	0.0	0.0	3140.0	0.01	129790.0	0.51	967419.0	3.81	1666567.0	6.57	492986.0	1.95	1091102.0	4.3	650365.0	2.5500000000000003	837403.0	3.3	611949.0	2.41	23334489	91.92
Sne-ATaw_006-Ex1-lcwgs.clmp.fp2_r1_screen	22517902	1235610.0	5.49	2057.0	0.01	0.0	0.0	4052.0	0.02	119775.0	0.53	2028624.0	9.01	1950474.0	8.67	556199.0	2.47	1084184.0	4.8100000000000005	669183.0	2.97	832445.0	3.69	666239.0	2.95	19363143	85.99
Sne-ATaw_006-Ex1-lcwgs.clmp.fp2_r2_screen	22517902	1231447.0	5.4799999999999995	2009.0	0.01	0.0	0.0	1743.0	0.01	114717.0	0.51	2004525.0	8.9	1915276.0	8.51	550044.0	2.44	1073165.0	4.77	666388.0	2.96	828913.0	3.68	664019.0	2.95	19408179	86.19
Sne-ATaw_007-Ex1-lcwgs.clmp.fp2_r1_screen	15328507	84897.0	0.56	5938.0	0.04	0.0	0.0	639.0	0.0	8167.0	0.060000000000000005	10116893.0	66.0	3544891.0	23.13	69777.0	0.45999999999999996	177136.0	1.15	49291.0	0.32	64395.0	0.41000000000000003	48350.0	0.31	4854538	31.67
Sne-ATaw_007-Ex1-lcwgs.clmp.fp2_r2_screen	15328507	85340.0	0.56	5714.0	0.04	0.0	0.0	257.0	0.0	7351.0	0.05	10051215.0	65.58	3465164.0	22.6	68769.0	0.45000000000000007	174271.0	1.1400000000000001	49898.0	0.32	64818.0	0.42000000000000004	48450.0	0.31	4925049	32.13
Sne-ATaw_008-Ex1-lcwgs.clmp.fp2_r1_screen	19890040	894654.0	4.51	2327.0	0.01	0.0	0.0	2008.0	0.01	59630.0	0.3	1698391.0	8.55	1479579.0	7.4399999999999995	383631.0	1.93	767614.0	3.85	456152.0	2.3000000000000003	570644.0	2.87	455487.0	2.29	17332180	87.14
Sne-ATaw_008-Ex1-lcwgs.clmp.fp2_r2_screen	19890040	892270.0	4.49	2190.0	0.01	0.0	0.0	976.0	0.0	57234.0	0.29000000000000004	1683496.0	8.47	1459579.0	7.34	380036.0	1.92	761816.0	3.8200000000000003	453856.0	2.29	568828.0	2.86	454101.0	2.29	17358037	87.27
