#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1
1	0.99647	0.00134	0.00000	0.00000	0.00000	0.00219
2	0.99504	0.00277	0.00000	0.00000	0.00000	0.00219
3	0.99538	0.00244	0.00000	0.00000	0.00000	0.00219
4	0.99521	0.00277	0.00000	0.00000	0.00000	0.00202
5	0.99555	0.00244	0.00000	0.00000	0.00000	0.00202
6	0.99639	0.00176	0.00000	0.00000	0.00000	0.00185
7	0.99630	0.00193	0.00008	0.00008	0.00000	0.00168
8	0.99622	0.00210	0.00008	0.00008	0.00000	0.00160
9	0.99681	0.00151	0.00000	0.00008	0.00000	0.00160
10	0.99630	0.00210	0.00008	0.00008	0.00000	0.00151
11	0.99647	0.00193	0.00000	0.00008	0.00000	0.00151
12	0.99588	0.00227	0.00008	0.00034	0.00000	0.00151
13	0.99605	0.00210	0.00000	0.00034	0.00000	0.00151
14	0.99605	0.00219	0.00025	0.00034	0.00000	0.00143
15	0.99647	0.00193	0.00000	0.00025	0.00000	0.00134
16	0.99647	0.00202	0.00008	0.00025	0.00000	0.00126
17	0.99588	0.00277	0.00000	0.00025	0.00000	0.00109
18	0.99630	0.00227	0.00000	0.00034	0.00000	0.00109
19	0.99664	0.00202	0.00008	0.00034	0.00000	0.00101
20	0.99731	0.00151	0.00000	0.00017	0.00000	0.00101
21	0.99697	0.00193	0.00025	0.00008	0.00000	0.00101
22	0.99706	0.00193	0.00000	0.00008	0.00000	0.00092
23	0.99689	0.00202	0.00000	0.00017	0.00000	0.00092
24	0.99697	0.00210	0.00000	0.00008	0.00000	0.00084
25	0.99756	0.00151	0.00000	0.00008	0.00000	0.00084
26	0.99773	0.00134	0.00000	0.00008	0.00000	0.00084
27	0.99815	0.00092	0.00000	0.00008	0.00000	0.00084
28	0.99689	0.00219	0.00008	0.00008	0.00000	0.00084
29	0.99723	0.00185	0.00000	0.00008	0.00000	0.00084
30	0.99723	0.00193	0.00000	0.00008	0.00000	0.00076
31	0.99723	0.00193	0.00000	0.00008	0.00000	0.00076
32	0.99748	0.00168	0.00000	0.00008	0.00000	0.00076
33	0.99765	0.00160	0.00000	0.00008	0.00000	0.00067
34	0.99798	0.00126	0.00000	0.00008	0.00000	0.00067
35	0.99731	0.00193	0.00000	0.00008	0.00000	0.00067
36	0.99790	0.00143	0.00008	0.00008	0.00000	0.00059
37	0.99680	0.00252	0.00000	0.00008	0.00000	0.00059
38	0.99798	0.00151	0.00008	0.00008	0.00000	0.00042
39	0.99815	0.00135	0.00008	0.00008	0.00000	0.00042
40	0.99823	0.00126	0.00008	0.00008	0.00000	0.00042
41	0.99815	0.00143	0.00008	0.00008	0.00000	0.00034
42	0.99739	0.00219	0.00017	0.00008	0.00000	0.00034
43	0.99773	0.00185	0.00008	0.00008	0.00000	0.00034
44	0.99789	0.00168	0.00000	0.00008	0.00000	0.00034
45	0.99773	0.00185	0.00008	0.00008	0.00000	0.00034
46	0.99815	0.00135	0.00000	0.00017	0.00000	0.00034
47	0.99831	0.00126	0.00000	0.00008	0.00000	0.00034
48	0.99789	0.00169	0.00000	0.00008	0.00000	0.00034
49	0.99789	0.00169	0.00000	0.00008	0.00000	0.00034
50	0.99857	0.00101	0.00000	0.00008	0.00000	0.00034
51	0.99798	0.00152	0.00008	0.00017	0.00000	0.00034
52	0.99823	0.00143	0.00000	0.00000	0.00000	0.00034
53	0.99789	0.00177	0.00000	0.00000	0.00000	0.00034
54	0.99831	0.00135	0.00000	0.00000	0.00000	0.00034
55	0.99848	0.00127	0.00025	0.00000	0.00000	0.00025
56	0.99755	0.00220	0.00000	0.00000	0.00000	0.00025
57	0.99856	0.00118	0.00008	0.00000	0.00000	0.00025
58	0.99704	0.00279	0.00008	0.00000	0.00000	0.00017
59	0.99823	0.00161	0.00000	0.00000	0.00000	0.00017
60	0.99823	0.00161	0.00000	0.00000	0.00000	0.00017
61	0.99806	0.00178	0.00000	0.00000	0.00000	0.00017
62	0.99755	0.00228	0.00000	0.00000	0.00000	0.00017
63	0.99763	0.00220	0.00000	0.00000	0.00000	0.00017
64	0.99780	0.00212	0.00000	0.00000	0.00000	0.00008
65	0.99814	0.00178	0.00000	0.00000	0.00000	0.00008
66	0.99763	0.00237	0.00000	0.00000	0.00000	0.00000
67	0.99746	0.00254	0.00008	0.00000	0.00000	0.00000
68	0.99805	0.00195	0.00000	0.00000	0.00000	0.00000
69	0.99780	0.00220	0.00008	0.00000	0.00000	0.00000
70	0.99771	0.00229	0.00000	0.00000	0.00000	0.00000
71	0.99737	0.00263	0.00008	0.00000	0.00000	0.00000
