pos	3pG>A
1	0.0292744048297073
2	0.0249702734839477
3	0.0165433759246806
4	0.0150077870593232
5	0.0142857142857143
6	0.0144297905352987
7	0.0175983436853002
8	0.0157219097071975
9	0.0176521239954076
10	0.0164851784633999
11	0.0162522572579525
12	0.0146681857020792
13	0.0166954519286126
14	0.0171037628278221
15	0.0148551257537873
16	0.0144378007875164
17	0.0170544876427229
18	0.0142291330497286
19	0.013017066820943
20	0.0122903412377097
21	0.0157909847832328
22	0.0121068950243614
23	0.0124909222948439
24	0.0131118881118881
25	0.0125786163522013
