pos	5pC>T
1	0.0270692347735554
2	0.0261239368165249
3	0.0175668589407446
4	0.0165137614678899
5	0.0131167088984946
6	0.0165026975563313
7	0.0193509973206311
8	0.0150441197743382
9	0.0181221461187215
10	0.0163316582914573
11	0.0155411910328703
12	0.0154488517745303
13	0.013867047891351
14	0.0159498718313871
15	0.0163384390955507
16	0.0143041052782148
17	0.0131616595135908
18	0.0131195335276968
19	0.0147398843930636
20	0.0138809387521465
21	0.0145444175103379
22	0.0126619552414605
23	0.014446227929374
24	0.0154631655725748
25	0.0116907788981441
