pos	5pC>T
1	0.0233291298865069
2	0.036144578313253
3	0.015552099533437
4	0.0133111480865225
5	0.012589928057554
6	0.0170854271356784
7	0.02
8	0.013745704467354
9	0.0175
10	0.0160226201696513
11	0.0178419711129991
12	0.0138436482084691
13	0.0198275862068966
14	0.0128644939965695
15	0.0135013501350135
16	0.0154772141014617
17	0.0131004366812227
18	0.0107816711590297
19	0.015450643776824
20	0.0190311418685121
21	0.0144796380090498
22	0.0104166666666667
23	0.0134228187919463
24	0.0113935144609991
25	0.0148601398601399
