pos	3pG>A
1	0.0259032038173142
2	0.033605812897366
3	0.0150316455696203
4	0.0126262626262626
5	0.013077593722755
6	0.0163147792706334
7	0.0207394048692516
8	0.0174672489082969
9	0.013828867761452
10	0.0155963302752294
11	0.0180412371134021
12	0.0116666666666667
13	0.0203900709219858
14	0.0160142348754448
15	0.0122377622377622
16	0.0176026823134954
17	0.0152740341419587
18	0.00850661625708885
19	0.0142729705619982
20	0.015625
21	0.0143884892086331
22	0.0111301369863014
23	0.0126796280642434
24	0.0115248226950355
25	0.0135135135135135
