pos	5pC>T
1	0.00529540481400438
2	0.00556618542355192
3	0.00509581881533101
4	0.00469908604931885
5	0.00454093326990442
6	0.00353524466479845
7	0.0037428733080907
8	0.00385999913258446
9	0.00369084757678281
10	0.00325532289283829
11	0.00466857520369963
12	0.00424953999824761
13	0.0048030739673391
14	0.00445375949698716
15	0.00397930760047752
16	0.00471142520612485
17	0.00470137558767195
18	0.00431880643894778
19	0.00446604492315776
20	0.0039394204674779
21	0.00371530886302596
22	0.00440781064045489
23	0.00392623963296277
24	0.0038521142351118
25	0.00439270810454645
