Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter	Snippy_mqc-generalstats-snippy-VariantTotal
Pli-AMvi_004-Ex1-1A-lcwgs-1-1	10.3248	0.940423	34580442.0	0.470084	68.35135166054616	94.81724268112708	
Pli-AMvi_004-Ex1-1A-lcwgs-2-1	17.3827	0.873695	21511986.0	0.572448	90.05687535083725	16.784583284789814	
Pli-AMvi_005-Ex1-2A-lcwgs-1-1	0.755892	0.865816	668236.0	0.447728	79.50224680262703	74.7493950916004	
Pli-AMvi_005-Ex1-2A-lcwgs-2-1	0.951249	0.871902	121524.0	0.489467	67.28971962616822	67.5233644859813	
Pli-AMvi_006-Ex1-3A-lcwgs-1-1	0.737497	0.865602	593513.0	0.435595	80.79894478990013	77.00207273412474	
Pli-AMvi_006-Ex1-3A-lcwgs-2-1	3.71094	0.908522	65320.0	0.450867	64.60526315789473	89.21052631578948	
Pli-AMvi_007-Ex1-4A-lcwgs-1-1	10.597199999999999	0.942831	14266909.0	0.4035	86.17681892385008	93.48012227521527	
Pli-AMvi_007-Ex1-4A-lcwgs-2-1	0.8213550000000001	0.899087	66634.0	0.440624	63.64864864864865	87.5	
Pli-AMvi_008-Ex1-1B-lcwgs-1-1	12.3497	0.936308	43301219.0	0.416284	87.77071934988552	91.88008248382752	
Pli-AMvi_008-Ex1-1B-lcwgs-2-1	10.4294	0.927483	6124899.0	0.484378	53.792398397893734	86.54104697084279	
Pli-AMvi_009-Ex1-2B-lcwgs-1-1	1.0574	0.870432	768208.0	0.447664	80.36320685073083	76.95260593533146	
Pli-AMvi_009-Ex1-2B-lcwgs-2-1	4.470940000000001	0.874562	99826.0	0.495479	50.3862660944206	76.3519313304721	
Pli-AMvi_010-Ex1-7A-lcwgs-1-1	9.6922	0.938324	4829191.0	0.392978	92.05994577768853	93.81715031629682	
Pli-AMvi_010-Ex1-7A-lcwgs-2-1	12.2963	0.928039	187298158.0	0.471977	74.22904843791122	82.6276870558836	
Pli-AMvi_011-Ex1-8A-lcwgs-1-1	10.8924	0.952434	53699072.0	0.397288	89.2911751736907	96.123741057698	
Pli-AMvi_011-Ex1-8A-lcwgs-2-1	15.2888	0.915445	239612498.0	0.490231	74.44485183025817	75.30357680494532	
Pli-AMvi_012-Ex1-9A-lcwgs-1-1	12.704099999999999	0.951573	42040237.0	0.396895	87.89532172787315	95.71568913864115	
Pli-AMvi_012-Ex1-9A-lcwgs-2-1	15.5445	0.921928	103413556.0	0.474336	77.63797992458879	78.45874472172851	
Pli-AMvi_013-Ex1-10A-lcwgs-1-1	9.98261	0.941814	40318720.0	0.394856	92.59249843492299	94.36508718352871	
Pli-AMvi_013-Ex1-10A-lcwgs-2-1	1.38889	0.905553	11170.0	0.465991	69.0	84.0	
Pli-AMvi_014-Ex1-11A-lcwgs-1-1	13.2462	0.904223	32441175.0	0.468616	81.1192573179553	82.98377745709914	
Pli-AMvi_014-Ex1-11A-lcwgs-2-1	12.3839	0.918844	58716.0	0.486229	10.494596841230258	94.29551122194513	
Pli-AMvi_015-Ex1-12A-lcwgs-1-1	3.0137	0.882789	67468.0	0.440505	87.25490196078431	56.98529411764706	
Pli-AMvi_015-Ex1-12A-lcwgs-2-1	0.6172839999999999	0.853334	71366.0	0.533002	56.51537335285505	60.688140556368964	
Pli-AMvi_016-Ex1-3B-lcwgs-1-1	9.39204	0.949626	6921045.0	0.413773	91.58287434353784	95.68896503138208	
Pli-AMvi_016-Ex1-3B-lcwgs-2-1	9.75423	0.954335	8783710.0	0.432683	82.28949810629813	95.31214728234968	
Pli-AMvi_017-Ex1-4B-lcwgs-1-1	9.28607	0.938574	8276740.0	0.414825	89.07781718153747	93.26667655506263	
Pli-AMvi_017-Ex1-4B-lcwgs-2-1	1.40449	0.880464	52937.0	0.481172	50.682852807283766	83.91502276176024	
Pli-AMvi_018-Ex1-1C-lcwgs-1-1	9.9763	0.915664	5320841.0	0.443134	82.19616003026577	88.36281093350988	
Pli-AMvi_018-Ex1-1C-lcwgs-2-1	6.63616	0.873577	194204.0	0.509453	25.066725978647685	85.72064056939502	
Pli-AMvi_019-Ex1-2C-lcwgs-1-1	6.588189999999999	0.917127	2653413.0	0.440114	81.51973707970674	88.43764671891364	
Pli-AMvi_019-Ex1-2C-lcwgs-2-1	3.5511399999999997	0.892179	101116.0	0.46813	67.3216132368149	76.5770423991727	
Pli-AMvi_020-Ex1-3C-lcwgs-1-1	5.65024	0.909148	1772035.0	0.447158	47.10459762661306	89.97957330912392	
Pli-AMvi_020-Ex1-3C-lcwgs-2-1	3.44828	0.896876	44120.0	0.457972	56.79702048417133	84.35754189944134	
Pli-AMvi_021-Ex1-4C-lcwgs-1-1	9.253359999999999	0.946992	7550318.0	0.412649	87.73338131288666	95.10885361161473	
Pli-AMvi_021-Ex1-4C-lcwgs-2-1	9.55468	0.960646	24439738.0	0.434617	66.40889498493401	97.05848582928108	
Pli-AMvi_022-Ex1-7B-lcwgs-1-1	10.4956	0.943628	7959454.0	0.395023	92.25994147595608	91.59520305813501	
Pli-AMvi_022-Ex1-7B-lcwgs-2-1	19.1005	0.894757	465531186.0	0.524032	62.69455459683228	60.98566246008619	
Pli-AMvi_023-Ex1-8B-lcwgs-1-1	10.513200000000001	0.943944	33693448.0	0.398072	89.3127638548916	93.7984279573572	
Pli-AMvi_023-Ex1-8B-lcwgs-2-1	12.3625	0.928437	70764670.0	0.478743	51.37230721254195	87.0205784066707	
Pli-AMvi_024-Ex1-9B-lcwgs-1-1	11.809899999999999	0.950603	50244812.0	0.39929	90.8763586639474	95.17543040887094	
Pli-AMvi_024-Ex1-9B-lcwgs-2-1	28.528100000000002	0.892339	231346306.0	0.53682	62.71959964062157	61.613182055158454	
Pli-AMvi_025-Ex1-10B-lcwgs-1-1	9.13234	0.940178	14956978.0	0.401806	89.10265198251307	93.50523237216105	
Pli-AMvi_025-Ex1-10B-lcwgs-2-1	6.382980000000001	0.937777	7626.0	0.445278	55.84415584415584	80.51948051948052	
Pli-AMvi_026-Ex1-11B-lcwgs-1-1	10.321	0.951862	327305947.0	0.419103	94.2986831676689	95.72734808437616	
Pli-AMvi_026-Ex1-11B-lcwgs-2-1	11.6514	0.949539	193330.0	0.451214	23.55549923973644	95.4384186517993	
Pli-AMvi_027-Ex1-12B-lcwgs-1-1	4.74453	0.872982	54935.0	0.432796	92.44604316546763	41.54676258992806	
Pli-AMvi_027-Ex1-12B-lcwgs-2-1	1.99667	0.872295	176297.0	0.500007	69.72413793103448	64.24137931034483	
Pli-AMvi_028-Ex1-1D-lcwgs-1-1	5.20291	0.867833	660109.0	0.460636	75.95813452362628	76.80467908265354	
Pli-AMvi_028-Ex1-1D-lcwgs-2-1	2.22513	0.866199	121617.0	0.504797	49.107780157030696	76.23126338329764	
Pli-AMvi_029-Ex1-2D-lcwgs-1-1	10.090300000000001	0.942899	91902818.0	0.420515	87.93954420571053	93.93431737464438	
