#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3069986	2828567	92.14	5162	0.17	1768	0.06	19752	0.64	214737	6.99
Ecoli	3069986	3069985	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	3069986	3069986	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3069986	3069984	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	3069986	3040351	99.03	7	0.00	0	0.00	811	0.03	28817	0.94
Bacteria_24k	3069986	2955504	96.27	347	0.01	208	0.01	11720	0.38	102207	3.33
Protists_1k	3069986	2774008	90.36	15716	0.51	31656	1.03	7107	0.23	241499	7.87
Viruses	3069986	2941547	95.81	198	0.01	60	0.00	11898	0.39	116283	3.79
Fungi_RefSeq_release	3069986	2847240	92.75	2818	0.09	626	0.02	20888	0.68	198414	6.46
Coral	3069986	2933334	95.55	524	0.02	521	0.02	18526	0.60	117081	3.81
Bird	3069986	2898901	94.44	2298	0.07	362	0.01	23163	0.75	145262	4.73
Plant	3069986	2899448	94.44	792	0.03	168	0.01	16624	0.54	152954	4.98

%Hit_no_genomes: 89.56
