#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6783680	6233340	91.89	11473	0.17	3958	0.06	44268	0.65	490641	7.23
Ecoli	6783680	6783674	100.00	0	0.00	0	0.00	0	0.00	6	0.00
PhiX	6783680	6783680	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6783680	6783673	100.00	0	0.00	0	0.00	3	0.00	4	0.00
Vectors	6783680	6715516	98.99	7	0.00	3	0.00	1912	0.03	66242	0.98
Bacteria_24k	6783680	6517942	96.08	1071	0.02	756	0.01	26226	0.39	237685	3.50
Protists_1k	6783680	6110909	90.09	35577	0.52	71119	1.05	16401	0.24	549674	8.10
Viruses	6783680	6489315	95.66	502	0.01	138	0.00	25341	0.37	268384	3.96
Fungi_RefSeq_release	6783680	6274204	92.49	6579	0.10	1392	0.02	47122	0.69	454383	6.70
Coral	6783680	6471361	95.40	1192	0.02	265	0.00	42355	0.62	268507	3.96
Bird	6783680	6390214	94.19	5100	0.08	776	0.01	53438	0.79	334152	4.93
Plant	6783680	6391840	94.22	1934	0.03	460	0.01	37750	0.56	351696	5.18

%Hit_no_genomes: 89.27
