#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5386256	4984625	92.54	9029	0.17	3170	0.06	33516	0.62	355916	6.61
Ecoli	5386256	5386253	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	5386256	5386256	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5386256	5386256	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	5386256	5336688	99.08	10	0.00	4	0.00	1379	0.03	48175	0.89
Bacteria_24k	5386256	5195186	96.45	565	0.01	304	0.01	18392	0.34	171809	3.19
Protists_1k	5386256	4891093	90.80	26995	0.50	54184	1.01	12328	0.23	401656	7.46
Viruses	5386256	5173975	96.06	308	0.01	86	0.00	20054	0.37	191833	3.56
Fungi_RefSeq_release	5386256	5014662	93.10	4952	0.09	1123	0.02	35451	0.66	330068	6.13
Coral	5386256	5154415	95.69	904	0.02	1338	0.02	31099	0.58	198500	3.69
Bird	5386256	5099725	94.68	3788	0.07	583	0.01	37435	0.70	244725	4.54
Plant	5386256	5102212	94.72	1353	0.03	316	0.01	27605	0.51	254770	4.73

%Hit_no_genomes: 90.02
