# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	78	584
+	76	542
+	87	522
+	79	528
+	53	322
+	88	500
+	95	472
+	117	281
+	107	323
+	86	492
+	61	357
+	59	369
+	105	401
+	85	508
+	81	548
+	101	371
+	99	443
+	97	469
+	82	538
+	148	99
+	125	181
+	136	154
+	90	445
+	64	449
+	135	161
+	46	264
+	62	386
+	93	465
+	134	176
+	153	100
+	172	40
+	120	241
+	68	504
+	110	355
+	39	204
+	126	225
+	34	106
+	74	551
+	103	409
+	70	500
+	156	75
+	139	130
+	181	23
+	66	465
+	65	427
+	72	546
+	124	246
+	43	201
+	140	148
+	98	401
+	58	348
+	40	196
+	49	271
+	48	283
+	108	357
+	176	33
+	56	303
+	52	286
+	75	548
+	63	420
+	121	223
+	119	246
+	71	529
+	118	261
+	32	46
+	50	282
+	55	313
+	104	358
+	89	454
+	182	28
+	164	54
+	100	397
+	109	321
+	73	546
+	170	38
+	116	298
+	158	64
+	141	150
+	91	465
+	37	135
+	84	478
+	112	329
+	157	70
+	152	92
+	69	486
+	191	13
+	102	399
+	60	348
+	127	228
+	77	498
+	96	412
+	149	108
+	44	252
+	42	241
+	94	472
+	83	511
+	80	509
+	144	111
+	128	216
+	47	273
+	169	56
+	114	305
+	57	312
+	155	90
+	186	24
+	145	114
+	111	301
+	29	23
+	159	54
+	154	84
+	67	494
+	115	309
+	132	192
+	54	308
+	113	310
+	129	188
+	147	102
+	222	5
+	38	134
+	177	34
+	92	457
+	51	308
+	106	377
+	131	198
+	190	16
+	160	76
+	183	25
+	168	52
+	142	144
+	122	271
+	165	60
+	210	11
+	161	70
+	36	125
+	162	61
+	137	169
+	166	52
+	179	34
+	248	6
+	123	200
+	45	256
+	130	181
+	207	16
+	167	44
+	41	183
+	171	40
+	35	92
+	254	1
+	33	95
+	189	14
+	31	51
+	143	131
+	150	107
+	199	20
+	174	50
+	27	29
+	138	107
+	185	27
+	133	197
+	175	25
+	151	88
+	214	6
+	30	30
+	146	115
+	184	28
+	188	17
+	180	29
+	178	43
+	163	60
+	192	17
+	201	12
+	203	15
+	194	14
+	187	21
+	198	21
+	229	4
+	208	12
+	197	12
+	200	15
+	239	7
+	230	3
+	211	14
+	28	23
+	225	6
+	173	33
+	204	9
+	226	9
+	25	11
+	209	15
+	193	16
+	213	7
+	196	10
+	195	14
+	251	1
+	217	5
+	219	11
+	243	1
+	247	2
+	212	11
+	218	8
+	234	3
+	216	11
+	26	9
+	202	8
+	237	2
+	215	9
+	227	4
+	220	2
+	232	3
+	238	5
+	231	3
+	252	3
+	206	5
+	224	7
+	221	7
+	205	12
+	242	2
+	246	2
+	228	2
+	235	1
+	223	2
+	258	1
+	241	1
+	250	1
+	245	1
+	256	1
+	233	2
+	257	1
+	236	1
-	143	117
-	172	42
-	117	272
-	70	503
-	78	489
-	65	472
-	123	239
-	90	460
-	83	524
-	102	382
-	125	239
-	52	304
-	116	305
-	141	141
-	144	129
-	79	532
-	91	447
-	47	263
-	152	108
-	104	412
-	59	349
-	89	480
-	66	449
-	191	19
-	96	434
-	25	9
-	54	320
-	94	431
-	142	118
-	80	526
-	147	116
-	135	165
-	53	287
-	75	500
-	51	307
-	153	98
-	108	338
-	148	102
-	120	260
-	67	482
-	109	299
-	49	242
-	74	508
-	127	221
-	113	338
-	133	177
-	68	521
-	62	414
-	180	37
-	84	520
-	73	526
-	99	391
-	42	249
-	171	33
-	151	96
-	134	150
-	100	439
-	81	520
-	107	296
-	98	424
-	128	181
-	77	537
-	111	322
-	56	339
-	36	134
-	57	325
-	179	38
-	138	139
-	61	396
-	101	424
-	139	150
-	95	465
-	112	335
-	106	367
-	69	496
-	58	333
-	31	42
-	60	364
-	110	294
-	105	361
-	156	69
-	140	147
-	55	306
-	88	456
-	114	316
-	136	147
-	119	265
-	130	198
-	86	508
-	64	449
-	85	534
-	82	510
-	76	508
-	93	471
-	177	30
-	71	492
-	118	285
-	203	9
-	44	247
-	38	142
-	122	222
-	39	214
-	162	74
-	63	408
-	137	151
-	46	251
-	45	280
-	169	43
-	212	3
-	115	302
-	87	498
-	41	206
-	48	320
-	132	173
-	189	22
-	121	219
-	170	50
-	178	37
-	187	28
-	167	47
-	206	11
-	50	296
-	37	121
-	154	70
-	129	199
-	35	79
-	97	420
-	72	537
-	165	52
-	124	222
-	103	399
-	32	40
-	43	205
-	145	95
-	185	26
-	192	19
-	126	211
-	131	187
-	244	1
-	92	445
-	232	4
-	158	78
-	29	27
-	174	46
-	166	48
-	250	4
-	150	84
-	163	61
-	176	31
-	197	19
-	194	14
-	155	80
-	40	211
-	159	70
-	27	28
-	220	2
-	196	15
-	146	121
-	34	77
-	183	30
-	200	13
-	160	63
-	222	8
-	28	29
-	227	4
-	33	59
-	157	77
-	161	54
-	181	25
-	188	27
-	30	41
-	230	2
-	164	61
-	149	92
-	186	30
-	193	16
-	199	18
-	213	8
-	190	16
-	184	30
-	168	39
-	233	7
-	202	11
-	175	35
-	195	13
-	205	11
-	182	26
-	173	42
-	211	8
-	209	9
-	207	12
-	208	12
-	210	9
-	216	8
-	218	7
-	248	2
-	215	7
-	217	6
-	198	14
-	225	8
-	204	12
-	237	5
-	231	5
-	214	8
-	235	4
-	219	2
-	238	2
-	221	4
-	236	2
-	226	8
-	201	7
-	224	1
-	242	2
-	26	5
-	240	3
-	259	1
-	228	2
-	243	3
-	229	2
-	247	2
-	241	1
-	234	2
-	257	1
