Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Och-ACat_001-Ex1-1A-lcwgs-2-1.clmp.r1	Och-ACat_001-Ex1-1A-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2132277.0	0.0	33-150	50.0	95.64444983976605	138.3030844491593	pass	pass	warn	pass	warn	fail	pass	warn	pass	pass	pass
Och-ACat_001-Ex1-1A-lcwgs-2-1.clmp.r2	Och-ACat_001-Ex1-1A-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2132277.0	0.0	33-150	50.0	96.79655110219049	138.18166307660778	pass	pass	warn	pass	warn	fail	pass	warn	pass	pass	pass
Och-ACat_002-Ex1-2A-lcwgs-2-1.clmp.r1	Och-ACat_002-Ex1-2A-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	249366.0	0.0	33-150	41.0	98.8424241319341	103.95363040671143	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_002-Ex1-2A-lcwgs-2-1.clmp.r2	Och-ACat_002-Ex1-2A-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	249366.0	0.0	33-150	41.0	99.04588200084233	103.96780234675136	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_003-Ex1-3A-lcwgs-2-1.clmp.r1	Och-ACat_003-Ex1-3A-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1308702.0	0.0	33-150	42.0	98.33383178711249	101.73660925099831	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_003-Ex1-3A-lcwgs-2-1.clmp.r2	Och-ACat_003-Ex1-3A-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1308702.0	0.0	33-150	42.0	98.67399146148853	101.76770723969246	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_004-Ex1-4A-lcwgs-2-1.clmp.r1	Och-ACat_004-Ex1-4A-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	105262.0	0.0	33-150	41.0	99.09138270170314	108.05718112899243	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_004-Ex1-4A-lcwgs-2-1.clmp.r2	Och-ACat_004-Ex1-4A-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	105262.0	0.0	33-150	41.0	99.34162149807442	108.0966445630902	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_005-Ex1-5A-lcwgs-2-1.clmp.r1	Och-ACat_005-Ex1-5A-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	546459.0	0.0	33-150	43.0	97.96520721567427	103.56041349854243	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_005-Ex1-5A-lcwgs-2-1.clmp.r2	Och-ACat_005-Ex1-5A-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	546459.0	0.0	33-150	43.0	98.33977464101393	103.5835643662196	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_006-Ex1-6A-lcwgs-2-1.clmp.r1	Och-ACat_006-Ex1-6A-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2309966.0	0.0	33-150	40.0	96.31173551987824	124.64830867640477	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_006-Ex1-6A-lcwgs-2-1.clmp.r2	Och-ACat_006-Ex1-6A-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2309966.0	0.0	33-150	40.0	96.78570779632439	124.62279011898876	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_007-Ex1-4A-lcwgs-1-1.clmp.r1	Och-ACat_007-Ex1-4A-lcwgs-1-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14978.0	0.0	33-150	39.0	99.40579516624382	95.47636533582588	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Och-ACat_007-Ex1-4A-lcwgs-1-1.clmp.r2	Och-ACat_007-Ex1-4A-lcwgs-1-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14978.0	0.0	33-150	39.0	99.6060889304313	95.44511950861263	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_007-Ex1-7A-lcwgs-2-1.clmp.r1	Och-ACat_007-Ex1-7A-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	805301.0	0.0	33-150	41.0	97.36139794779132	119.47304424060071	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_007-Ex1-7A-lcwgs-2-1.clmp.r2	Och-ACat_007-Ex1-7A-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	805301.0	0.0	33-150	41.0	97.91519561903996	119.46833916759076	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_008-Ex1-8A-lcwgs-2-1.clmp.r1	Och-ACat_008-Ex1-8A-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	858454.0	0.0	33-150	41.0	95.92342824774738	113.98207125833184	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_008-Ex1-8A-lcwgs-2-1.clmp.r2	Och-ACat_008-Ex1-8A-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	858454.0	0.0	33-150	41.0	96.83554048632426	113.98442083093562	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_009-Ex1-4C-lcwgs-1-1.clmp.r1	Och-ACat_009-Ex1-4C-lcwgs-1-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13213.0	0.0	33-150	40.0	99.37939907666691	99.19284038446985	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_009-Ex1-4C-lcwgs-1-1.clmp.r2	Och-ACat_009-Ex1-4C-lcwgs-1-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13213.0	0.0	33-150	40.0	99.53833345947173	99.0578975251646	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Och-ACat_009-Ex1-9A-lcwgs-2-1.clmp.r1	Och-ACat_009-Ex1-9A-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	415373.0	0.0	33-150	44.0	96.99255353396914	106.03752530857807	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_009-Ex1-9A-lcwgs-2-1.clmp.r2	Och-ACat_009-Ex1-9A-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	415373.0	0.0	33-150	44.0	97.56840089117392	106.0709193905237	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_010-Ex1-10A-lcwgs-2-1.clmp.r1	Och-ACat_010-Ex1-10A-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	151358.0	0.0	33-150	44.0	97.8308057295514	98.37517673330778	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_010-Ex1-10A-lcwgs-2-1.clmp.r2	Och-ACat_010-Ex1-10A-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	151358.0	0.0	33-150	44.0	98.2961704175673	98.42772103225465	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_011-Ex1-11A-lcwgs-2-1.clmp.r1	Och-ACat_011-Ex1-11A-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2279112.0	0.0	33-150	39.0	95.19223559048939	123.69135347451113	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
Och-ACat_011-Ex1-11A-lcwgs-2-1.clmp.r2	Och-ACat_011-Ex1-11A-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2279112.0	0.0	33-150	39.0	95.76191375928556	123.67637263987027	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_012-Ex1-12A-lcwgs-2-1.clmp.r1	Och-ACat_012-Ex1-12A-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1576723.0	0.0	33-150	40.0	95.46607603721277	116.06730541762884	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_012-Ex1-12A-lcwgs-2-1.clmp.r2	Och-ACat_012-Ex1-12A-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1576723.0	0.0	33-150	40.0	96.25379720652654	116.07331661934278	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_013-Ex1-1B-lcwgs-2-1.clmp.r1	Och-ACat_013-Ex1-1B-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2283785.0	0.0	33-150	40.0	96.15779067000928	113.86534940898552	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_013-Ex1-1B-lcwgs-2-1.clmp.r2	Och-ACat_013-Ex1-1B-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2283785.0	0.0	33-150	40.0	96.70617625946892	113.86236138690813	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_014-Ex1-2B-lcwgs-2-1.clmp.r1	Och-ACat_014-Ex1-2B-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2367549.0	0.0	33-150	38.0	96.64966113393217	122.21811459868412	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
Och-ACat_014-Ex1-2B-lcwgs-2-1.clmp.r2	Och-ACat_014-Ex1-2B-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2367549.0	0.0	33-150	38.0	97.17746666508383	122.18370475120051	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
Och-ACat_015-Ex1-3B-lcwgs-2-1.clmp.r1	Och-ACat_015-Ex1-3B-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1386911.0	0.0	33-150	42.0	97.23393418278707	105.72748359483774	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_015-Ex1-3B-lcwgs-2-1.clmp.r2	Och-ACat_015-Ex1-3B-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1386911.0	0.0	33-150	42.0	97.7680225379573	105.74468296812124	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_015-Ex1-5A-lcwgs-1-1.clmp.r1	Och-ACat_015-Ex1-5A-lcwgs-1-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15514.0	0.0	33-150	38.0	99.3747582828413	100.61228567745262	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Och-ACat_015-Ex1-5A-lcwgs-1-1.clmp.r2	Och-ACat_015-Ex1-5A-lcwgs-1-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15514.0	0.0	33-150	38.0	99.56813200979761	100.56722959907181	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_016-Ex1-4B-lcwgs-2-1.clmp.r1	Och-ACat_016-Ex1-4B-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2105367.0	0.0	33-150	38.0	97.7932372739437	118.57095461266373	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_016-Ex1-4B-lcwgs-2-1.clmp.r2	Och-ACat_016-Ex1-4B-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2105367.0	0.0	33-150	38.0	98.14942520650993	118.55443017773149	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_017-Ex1-5B-lcwgs-2-1.clmp.r1	Och-ACat_017-Ex1-5B-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3818600.0	0.0	33-150	39.0	97.20271860991303	134.66677473419577	pass	pass	warn	pass	pass	fail	pass	warn	pass	pass	pass
Och-ACat_017-Ex1-5B-lcwgs-2-1.clmp.r2	Och-ACat_017-Ex1-5B-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3818600.0	0.0	33-150	39.0	97.62089986083505	134.59153485570627	pass	pass	warn	pass	pass	fail	pass	warn	pass	pass	pass
Och-ACat_018-Ex1-6B-lcwgs-2-1.clmp.r1	Och-ACat_018-Ex1-6B-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1583563.0	0.0	33-150	42.0	96.73808105720659	115.6638037135245	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_018-Ex1-6B-lcwgs-2-1.clmp.r2	Och-ACat_018-Ex1-6B-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1583563.0	0.0	33-150	42.0	97.17608640918404	115.66127523818125	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_019-Ex1-7B-lcwgs-2-1.clmp.r1	Och-ACat_019-Ex1-7B-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2398301.0	0.0	33-150	41.0	97.1260393832803	116.77965192859445	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_019-Ex1-7B-lcwgs-2-1.clmp.r2	Och-ACat_019-Ex1-7B-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2398301.0	0.0	33-150	41.0	97.51895043733538	116.77153451547575	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_020-Ex1-8B-lcwgs-2-1.clmp.r1	Och-ACat_020-Ex1-8B-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1119424.0	0.0	33-150	41.0	98.3161313309475	111.48320386198617	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_020-Ex1-8B-lcwgs-2-1.clmp.r2	Och-ACat_020-Ex1-8B-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1119424.0	0.0	33-150	41.0	98.62113545015035	111.48208006975015	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_021-Ex1-9B-lcwgs-2-1.clmp.r1	Och-ACat_021-Ex1-9B-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2725862.0	0.0	33-150	38.0	94.51278802673868	125.25636991160961	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_021-Ex1-9B-lcwgs-2-1.clmp.r2	Och-ACat_021-Ex1-9B-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2725862.0	0.0	33-150	38.0	95.11908961416907	125.21119777890443	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_022-Ex1-10B-lcwgs-2-1.clmp.r1	Och-ACat_022-Ex1-10B-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2400505.0	0.0	33-150	41.0	95.01319607127483	130.08981068566823	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
Och-ACat_022-Ex1-10B-lcwgs-2-1.clmp.r2	Och-ACat_022-Ex1-10B-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2400505.0	0.0	33-150	41.0	95.62078122907323	130.02911679000877	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
Och-ACat_023-Ex1-11B-lcwgs-2-1.clmp.r1	Och-ACat_023-Ex1-11B-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2364215.0	0.0	33-150	40.0	96.38320838004955	119.76520578712173	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_023-Ex1-11B-lcwgs-2-1.clmp.r2	Och-ACat_023-Ex1-11B-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2364215.0	0.0	33-150	40.0	96.7829548204806	119.74382532891467	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_024-Ex1-12B-lcwgs-2-1.clmp.r1	Och-ACat_024-Ex1-12B-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2338640.0	0.0	33-150	54.0	94.46318490754304	141.1467023569254	pass	pass	warn	pass	pass	fail	pass	warn	pass	pass	pass
Och-ACat_024-Ex1-12B-lcwgs-2-1.clmp.r2	Och-ACat_024-Ex1-12B-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2338640.0	0.0	33-150	55.0	95.87546737750468	141.0054420517908	pass	pass	warn	pass	pass	fail	pass	warn	pass	pass	pass
Och-ACat_025-Ex1-1C-lcwgs-2-1.clmp.r1	Och-ACat_025-Ex1-1C-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2339207.0	0.0	33-150	40.0	97.12859550678763	114.7253047720873	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_025-Ex1-1C-lcwgs-2-1.clmp.r2	Och-ACat_025-Ex1-1C-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2339207.0	0.0	33-150	41.0	97.4962287454898	114.72545610542376	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_026-Ex1-2C-lcwgs-2-1.clmp.r1	Och-ACat_026-Ex1-2C-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3813938.0	0.0	33-150	38.0	97.66183049901426	116.37708478742968	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_026-Ex1-2C-lcwgs-2-1.clmp.r2	Och-ACat_026-Ex1-2C-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3813938.0	0.0	33-150	38.0	97.94346174879317	116.36551905143712	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_027-Ex1-3C-lcwgs-2-1.clmp.r1	Och-ACat_027-Ex1-3C-lcwgs-2-1.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2691199.0	0.0	33-150	39.0	96.67978787038352	118.11559345852908	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Och-ACat_027-Ex1-3C-lcwgs-2-1.clmp.r2	Och-ACat_027-Ex1-3C-lcwgs-2-1.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2691199.0	0.0	33-150	39.0	97.24925222538116	118.1032684688126	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
