Sample	Passed Filter	Low Quality	Too Many N	Too Short	Too Long
Och-ACat_001-Ex1-1A-lcwgs-2-1.clmp.r1r2_fastp	4179232.0	0.0	0.0	85322.0	0.0
Och-ACat_002-Ex1-2A-lcwgs-2-1.clmp.r1r2_fastp	492286.0	0.0	0.0	6446.0	0.0
Och-ACat_003-Ex1-3A-lcwgs-2-1.clmp.r1r2_fastp	2598110.0	0.0	0.0	19294.0	0.0
Och-ACat_004-Ex1-4A-lcwgs-2-1.clmp.r1r2_fastp	206864.0	0.0	0.0	3660.0	0.0
Och-ACat_005-Ex1-5A-lcwgs-2-1.clmp.r1r2_fastp	1083692.0	0.0	0.0	9226.0	0.0
Och-ACat_006-Ex1-6A-lcwgs-2-1.clmp.r1r2_fastp	4572428.0	0.0	0.0	47504.0	0.0
Och-ACat_007-Ex1-4A-lcwgs-1-1.clmp.r1r2_fastp	29356.0	0.0	0.0	600.0	0.0
Och-ACat_007-Ex1-7A-lcwgs-2-1.clmp.r1r2_fastp	1596356.0	0.0	0.0	14246.0	0.0
Och-ACat_008-Ex1-8A-lcwgs-2-1.clmp.r1r2_fastp	1701968.0	0.0	0.0	14940.0	0.0
Och-ACat_009-Ex1-4C-lcwgs-1-1.clmp.r1r2_fastp	25774.0	0.0	0.0	652.0	0.0
Och-ACat_009-Ex1-9A-lcwgs-2-1.clmp.r1r2_fastp	823962.0	0.0	0.0	6784.0	0.0
Och-ACat_010-Ex1-10A-lcwgs-2-1.clmp.r1r2_fastp	300134.0	0.0	0.0	2582.0	0.0
Och-ACat_011-Ex1-11A-lcwgs-2-1.clmp.r1r2_fastp	4514748.0	0.0	0.0	43476.0	0.0
Och-ACat_012-Ex1-12A-lcwgs-2-1.clmp.r1r2_fastp	3126646.0	0.0	0.0	26800.0	0.0
Och-ACat_013-Ex1-1B-lcwgs-2-1.clmp.r1r2_fastp	4529474.0	0.0	0.0	38096.0	0.0
Och-ACat_014-Ex1-2B-lcwgs-2-1.clmp.r1r2_fastp	4680920.0	0.0	0.0	54178.0	0.0
Och-ACat_015-Ex1-3B-lcwgs-2-1.clmp.r1r2_fastp	2751716.0	0.0	0.0	22106.0	0.0
Och-ACat_015-Ex1-5A-lcwgs-1-1.clmp.r1r2_fastp	30314.0	0.0	0.0	714.0	0.0
Och-ACat_016-Ex1-4B-lcwgs-2-1.clmp.r1r2_fastp	4172192.0	0.0	0.0	38542.0	0.0
Och-ACat_017-Ex1-5B-lcwgs-2-1.clmp.r1r2_fastp	7534872.0	0.0	0.0	102328.0	0.0
Och-ACat_018-Ex1-6B-lcwgs-2-1.clmp.r1r2_fastp	3139484.0	0.0	0.0	27642.0	0.0
Och-ACat_019-Ex1-7B-lcwgs-2-1.clmp.r1r2_fastp	4756278.0	0.0	0.0	40324.0	0.0
Och-ACat_020-Ex1-8B-lcwgs-2-1.clmp.r1r2_fastp	2220924.0	0.0	0.0	17924.0	0.0
Och-ACat_021-Ex1-9B-lcwgs-2-1.clmp.r1r2_fastp	5391694.0	0.0	0.0	60030.0	0.0
Och-ACat_022-Ex1-10B-lcwgs-2-1.clmp.r1r2_fastp	4738670.0	0.0	0.0	62340.0	0.0
Och-ACat_023-Ex1-11B-lcwgs-2-1.clmp.r1r2_fastp	4685810.0	0.0	0.0	42620.0	0.0
Och-ACat_024-Ex1-12B-lcwgs-2-1.clmp.r1r2_fastp	4571318.0	0.0	0.0	105962.0	0.0
Och-ACat_025-Ex1-1C-lcwgs-2-1.clmp.r1r2_fastp	4640166.0	0.0	0.0	38248.0	0.0
Och-ACat_026-Ex1-2C-lcwgs-2-1.clmp.r1r2_fastp	7558304.0	0.0	0.0	69572.0	0.0
Och-ACat_027-Ex1-3C-lcwgs-2-1.clmp.r1r2_fastp	5332992.0	0.0	0.0	49406.0	0.0
Och-ACat_028-Ex1-4C-lcwgs-2-1.clmp.r1r2_fastp	317208.0	0.0	0.0	3900.0	0.0
