Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Adu-AGui_001-Ex1-1A-lcwgs-1-1.1	Adu-AGui_001-Ex1-1A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	136711.0	0.0	150.0	54.0	75.60083841283497	150.0	pass	pass	fail	pass	fail	fail	pass	pass	pass	fail	fail
Adu-AGui_001-Ex1-1A-lcwgs-1-1.2	Adu-AGui_001-Ex1-1A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	136711.0	0.0	150.0	57.0	75.56907503422573	150.0	pass	pass	fail	pass	fail	fail	pass	pass	pass	fail	fail
Adu-AGui_002-Ex1-2A-lcwgs-1-1.1	Adu-AGui_002-Ex1-2A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	312851.0	0.0	150.0	49.0	86.10254032766902	150.0	pass	pass	fail	pass	fail	fail	pass	pass	pass	fail	fail
Adu-AGui_002-Ex1-2A-lcwgs-1-1.2	Adu-AGui_002-Ex1-2A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	312851.0	0.0	150.0	49.0	86.90212098802681	150.0	pass	pass	fail	pass	fail	fail	pass	pass	pass	fail	fail
Adu-AGui_003-Ex1-3A-lcwgs-1-1.1	Adu-AGui_003-Ex1-3A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	681742.0	0.0	150.0	53.0	63.7387830338538	150.0	pass	pass	fail	pass	fail	fail	pass	pass	warn	fail	fail
Adu-AGui_003-Ex1-3A-lcwgs-1-1.2	Adu-AGui_003-Ex1-3A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	681742.0	0.0	150.0	54.0	66.14993890539658	150.0	pass	pass	warn	pass	fail	fail	pass	pass	warn	fail	fail
Adu-AGui_004-Ex1-4A-lcwgs-1-1.1	Adu-AGui_004-Ex1-4A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	846819.0	0.0	150.0	49.0	91.41345547847519	150.0	pass	warn	fail	pass	fail	warn	pass	pass	pass	fail	fail
Adu-AGui_004-Ex1-4A-lcwgs-1-1.2	Adu-AGui_004-Ex1-4A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	846819.0	0.0	150.0	48.0	91.48403973002685	150.0	pass	pass	warn	pass	fail	fail	pass	pass	pass	fail	fail
Adu-AGui_005-Ex1-5A-lcwgs-1-1.1	Adu-AGui_005-Ex1-5A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	783826.0	0.0	150.0	53.0	65.9933325620691	150.0	pass	pass	fail	pass	fail	fail	pass	pass	warn	fail	fail
Adu-AGui_005-Ex1-5A-lcwgs-1-1.2	Adu-AGui_005-Ex1-5A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	783826.0	0.0	150.0	55.0	67.86340940163586	150.0	pass	pass	warn	pass	fail	fail	pass	pass	warn	fail	fail
Adu-AGui_006-Ex1-6A-lcwgs-1-1.1	Adu-AGui_006-Ex1-6A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	417129.0	0.0	150.0	51.0	89.46112271917438	150.0	pass	pass	fail	pass	fail	fail	pass	pass	pass	fail	fail
Adu-AGui_006-Ex1-6A-lcwgs-1-1.2	Adu-AGui_006-Ex1-6A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	417129.0	0.0	150.0	50.0	89.4119155291245	150.0	pass	pass	fail	pass	fail	fail	pass	pass	pass	fail	fail
Adu-AGui_007-Ex1-7A-lcwgs-1-1.1	Adu-AGui_007-Ex1-7A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3569148.0	0.0	150.0	46.0	76.04613038209371	150.0	pass	pass	fail	pass	fail	warn	pass	pass	pass	fail	fail
Adu-AGui_007-Ex1-7A-lcwgs-1-1.2	Adu-AGui_007-Ex1-7A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3569148.0	0.0	150.0	46.0	77.31001423026125	150.0	pass	pass	warn	pass	fail	fail	pass	pass	pass	fail	fail
Adu-AGui_008-Ex1-8A-lcwgs-1-1.1	Adu-AGui_008-Ex1-8A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1692558.0	0.0	150.0	51.0	61.593486265465216	150.0	pass	pass	fail	pass	fail	fail	pass	pass	warn	fail	fail
Adu-AGui_008-Ex1-8A-lcwgs-1-1.2	Adu-AGui_008-Ex1-8A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1692558.0	0.0	150.0	52.0	64.09032012919366	150.0	pass	pass	warn	pass	fail	fail	pass	pass	warn	fail	fail
Adu-AGui_009-Ex1-9A-lcwgs-1-1.1	Adu-AGui_009-Ex1-9A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	639803.0	0.0	150.0	49.0	89.39807890401767	150.0	pass	warn	fail	pass	fail	warn	pass	pass	pass	fail	fail
Adu-AGui_009-Ex1-9A-lcwgs-1-1.2	Adu-AGui_009-Ex1-9A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	639803.0	0.0	150.0	49.0	89.69094535369595	150.0	pass	pass	fail	pass	fail	fail	pass	pass	pass	fail	fail
