Sample	Unique Reads	Duplicate Reads
Adu-AGui_001-Ex1-1A-lcwgs-1-1.1	103355.0	33356.0
Adu-AGui_001-Ex1-1A-lcwgs-1-1.2	103312.0	33399.0
Adu-AGui_002-Ex1-2A-lcwgs-1-1.1	269373.0	43478.0
Adu-AGui_002-Ex1-2A-lcwgs-1-1.2	271875.0	40976.0
Adu-AGui_003-Ex1-3A-lcwgs-1-1.1	434535.0	247207.0
Adu-AGui_003-Ex1-3A-lcwgs-1-1.2	450972.0	230770.0
Adu-AGui_004-Ex1-4A-lcwgs-1-1.1	774107.0	72712.0
Adu-AGui_004-Ex1-4A-lcwgs-1-1.2	774705.0	72114.0
Adu-AGui_005-Ex1-5A-lcwgs-1-1.1	517273.0	266553.0
Adu-AGui_005-Ex1-5A-lcwgs-1-1.2	531932.0	251894.0
Adu-AGui_006-Ex1-6A-lcwgs-1-1.1	373169.0	43960.0
Adu-AGui_006-Ex1-6A-lcwgs-1-1.2	372964.0	44165.0
Adu-AGui_007-Ex1-7A-lcwgs-1-1.1	2714199.0	854949.0
Adu-AGui_007-Ex1-7A-lcwgs-1-1.2	2759309.0	809839.0
Adu-AGui_008-Ex1-8A-lcwgs-1-1.1	1042506.0	650052.0
Adu-AGui_008-Ex1-8A-lcwgs-1-1.2	1084766.0	607792.0
Adu-AGui_009-Ex1-9A-lcwgs-1-1.1	571972.0	67831.0
Adu-AGui_009-Ex1-9A-lcwgs-1-1.2	573846.0	65957.0
Adu-AGui_010-Ex1-10A-lcwgs-1-1.1	507331.0	194347.0
Adu-AGui_010-Ex1-10A-lcwgs-1-1.2	514733.0	186945.0
Adu-AGui_011-Ex1-11A-lcwgs-1-1.1	1927518.0	319366.0
Adu-AGui_011-Ex1-11A-lcwgs-1-1.2	1941507.0	305377.0
Adu-AGui_012-Ex1-12A-lcwgs-1-1.1	82922.0	64374.0
Adu-AGui_012-Ex1-12A-lcwgs-1-1.2	82563.0	64733.0
Adu-AGui_013-Ex1-1B-lcwgs-1-1.1	1157318.0	633455.0
Adu-AGui_013-Ex1-1B-lcwgs-1-1.2	1180366.0	610407.0
Adu-AGui_014-Ex1-2B-lcwgs-1-1.1	2116783.0	1034299.0
Adu-AGui_014-Ex1-2B-lcwgs-1-1.2	2176457.0	974625.0
Adu-AGui_015-Ex1-3B-lcwgs-1-1.1	811360.0	197766.0
Adu-AGui_015-Ex1-3B-lcwgs-1-1.2	817592.0	191534.0
Adu-AGui_016-Ex1-4B-lcwgs-1-1.1	335729.0	116715.0
Adu-AGui_016-Ex1-4B-lcwgs-1-1.2	341610.0	110834.0
Adu-AGui_017-Ex1-5B-lcwgs-1-1.1	989738.0	498008.0
Adu-AGui_017-Ex1-5B-lcwgs-1-1.2	1012993.0	474753.0
Adu-AGui_018-Ex1-6B-lcwgs-1-1.1	1276734.0	804231.0
Adu-AGui_018-Ex1-6B-lcwgs-1-1.2	1308749.0	772216.0
Adu-AGui_019-Ex1-7B-lcwgs-1-1.1	4453619.0	948987.0
Adu-AGui_019-Ex1-7B-lcwgs-1-1.2	4479075.0	923531.0
Adu-AGui_020-Ex1-8B-lcwgs-1-1.1	484824.0	239903.0
Adu-AGui_020-Ex1-8B-lcwgs-1-1.2	496301.0	228426.0
Adu-AGui_021-Ex1-9B-lcwgs-1-1.1	943704.0	373504.0
Adu-AGui_021-Ex1-9B-lcwgs-1-1.2	963063.0	354145.0
Adu-AGui_022-Ex1-10B-lcwgs-1-1.1	1352043.0	364199.0
Adu-AGui_022-Ex1-10B-lcwgs-1-1.2	1369240.0	347002.0
Adu-AGui_023-Ex1-11B-lcwgs-1-1.1	1013033.0	64300.0
Adu-AGui_023-Ex1-11B-lcwgs-1-1.2	1013611.0	63722.0
Adu-AGui_024-Ex1-12B-lcwgs-1-1.1	185842.0	81543.0
Adu-AGui_024-Ex1-12B-lcwgs-1-1.2	186679.0	80706.0
Adu-AGui_025-Ex1-5C-lcwgs-1-1.1	1422111.0	178786.0
Adu-AGui_025-Ex1-5C-lcwgs-1-1.2	1427889.0	173008.0
Adu-AGui_026-Ex1-6C-lcwgs-1-1.1	3161730.0	593889.0
Adu-AGui_026-Ex1-6C-lcwgs-1-1.2	3181178.0	574441.0
Adu-AGui_027-Ex1-9C-lcwgs-1-1.1	5478371.0	1427279.0
Adu-AGui_027-Ex1-9C-lcwgs-1-1.2	5527647.0	1378003.0
Adu-AGui_028-Ex1-10C-lcwgs-1-1.1	647315.0	62996.0
Adu-AGui_028-Ex1-10C-lcwgs-1-1.2	646556.0	63755.0
Adu-AGui_029-Ex1-11C-lcwgs-1-1.1	354101.0	157838.0
Adu-AGui_029-Ex1-11C-lcwgs-1-1.2	352948.0	158991.0
Adu-AGui_030-Ex1-12C-lcwgs-1-1.1	409498.0	156102.0
Adu-AGui_030-Ex1-12C-lcwgs-1-1.2	417768.0	147832.0
Adu-AGui_031-Ex1-1C-lcwgs-1-1.1	712009.0	343366.0
Adu-AGui_031-Ex1-1C-lcwgs-1-1.2	725124.0	330251.0
