# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	166	108
+	126	386
+	125	352
+	65	361
+	98	536
+	78	573
+	177	94
+	71	497
+	112	435
+	139	252
+	113	421
+	133	300
+	76	521
+	51	122
+	102	509
+	121	356
+	111	451
+	67	448
+	130	333
+	151	180
+	58	206
+	105	470
+	129	332
+	83	560
+	109	454
+	110	477
+	70	473
+	91	557
+	72	554
+	52	130
+	120	361
+	132	300
+	100	502
+	117	381
+	87	578
+	188	59
+	74	554
+	79	544
+	64	337
+	138	298
+	155	160
+	84	573
+	90	542
+	66	370
+	154	193
+	182	65
+	172	106
+	99	489
+	82	546
+	68	426
+	53	117
+	147	227
+	62	240
+	89	568
+	93	517
+	169	133
+	97	528
+	168	133
+	88	569
+	184	82
+	85	573
+	114	430
+	175	83
+	174	109
+	115	391
+	75	503
+	119	397
+	157	144
+	56	147
+	122	349
+	59	205
+	124	362
+	69	464
+	96	551
+	180	89
+	179	99
+	103	502
+	77	575
+	167	140
+	160	137
+	73	536
+	213	31
+	173	115
+	94	599
+	95	534
+	106	471
+	104	495
+	81	578
+	148	203
+	149	209
+	156	150
+	140	239
+	131	318
+	118	419
+	108	527
+	134	283
+	101	526
+	92	557
+	142	228
+	221	32
+	150	208
+	116	436
+	43	52
+	61	266
+	199	51
+	49	98
+	37	38
+	143	214
+	198	42
+	50	103
+	38	42
+	236	20
+	86	565
+	141	257
+	63	298
+	158	147
+	46	98
+	163	157
+	205	47
+	42	69
+	144	254
+	202	53
+	127	356
+	39	66
+	152	192
+	137	295
+	123	360
+	128	344
+	222	20
+	183	85
+	153	171
+	171	113
+	135	290
+	80	579
+	159	151
+	146	196
+	165	122
+	162	150
+	60	236
+	145	222
+	191	41
+	107	475
+	208	37
+	193	48
+	240	6
+	44	54
+	47	90
+	136	291
+	40	47
+	36	31
+	164	140
+	207	37
+	161	164
+	181	95
+	206	33
+	190	59
+	57	180
+	209	36
+	45	82
+	187	61
+	200	40
+	204	44
+	55	128
+	48	101
+	197	54
+	170	128
+	178	87
+	212	25
+	176	80
+	54	107
+	201	39
+	192	63
+	35	17
+	194	43
+	229	9
+	218	13
+	245	8
+	224	26
+	185	66
+	195	59
+	196	50
+	233	14
+	230	16
+	219	21
+	243	9
+	186	81
+	31	11
+	226	24
+	227	16
+	228	19
+	203	33
+	241	6
+	210	29
+	211	30
+	217	24
+	237	7
+	32	14
+	242	7
+	247	8
+	235	9
+	253	11
+	216	26
+	33	26
+	215	21
+	239	17
+	258	7
+	30	12
+	220	29
+	214	29
+	254	4
+	223	21
+	34	24
+	252	11
+	249	7
+	232	10
+	189	53
+	41	59
+	27	8
+	256	9
+	231	11
+	225	20
+	244	8
+	250	5
+	25	6
+	251	7
+	260	1
+	238	10
+	257	7
+	28	5
+	246	7
+	234	7
+	248	5
+	255	6
+	259	7
+	26	2
+	29	2
-	128	349
-	113	451
-	136	301
-	102	526
-	115	465
-	86	569
-	160	157
-	129	325
-	78	538
-	82	519
-	111	476
-	130	320
-	166	128
-	150	191
-	205	34
-	151	209
-	133	329
-	89	563
-	159	156
-	126	340
-	69	478
-	77	553
-	81	535
-	164	123
-	119	425
-	40	56
-	202	53
-	63	321
-	112	458
-	95	491
-	101	521
-	74	516
-	96	561
-	163	130
-	106	472
-	153	188
-	208	33
-	152	180
-	85	562
-	162	161
-	87	577
-	94	624
-	99	498
-	70	484
-	100	497
-	121	359
-	90	545
-	91	585
-	193	52
-	37	42
-	168	106
-	154	184
-	117	422
-	71	463
-	165	141
-	105	490
-	138	248
-	41	48
-	80	607
-	64	316
-	97	499
-	72	484
-	125	334
-	114	433
-	170	120
-	155	188
-	147	217
-	124	379
-	172	124
-	176	85
-	68	434
-	98	547
-	83	586
-	92	542
-	75	558
-	109	444
-	104	478
-	116	454
-	84	561
-	134	296
-	53	119
-	182	86
-	148	182
-	149	203
-	93	541
-	175	87
-	184	90
-	79	536
-	171	111
-	88	573
-	49	101
-	62	272
-	76	541
-	213	30
-	57	176
-	200	37
-	123	352
-	131	296
-	177	75
-	161	135
-	220	27
-	146	215
-	156	169
-	58	199
-	185	80
-	225	13
-	174	85
-	206	35
-	158	155
-	127	366
-	141	259
-	103	499
-	197	40
-	135	303
-	120	373
-	108	476
-	167	118
-	216	20
-	73	536
-	66	373
-	207	49
-	54	113
-	211	29
-	122	363
-	107	467
-	65	378
-	215	20
-	55	153
-	43	72
-	198	57
-	61	254
-	199	47
-	118	401
-	212	28
-	196	47
-	45	91
-	140	268
-	137	297
-	51	106
-	218	25
-	59	217
-	56	140
-	143	233
-	235	22
-	226	19
-	195	61
-	249	8
-	46	97
-	52	113
-	139	253
-	157	156
-	237	11
-	60	200
-	132	303
-	67	394
-	36	32
-	201	36
-	180	89
-	110	440
-	246	10
-	48	79
-	209	24
-	144	246
-	42	75
-	219	26
-	145	231
-	169	115
-	142	255
-	50	91
-	173	93
-	189	67
-	181	77
-	47	87
-	190	42
-	234	12
-	203	39
-	192	59
-	188	62
-	44	59
-	179	83
-	239	8
-	194	50
-	204	40
-	191	68
-	257	4
-	187	66
-	186	77
-	178	82
-	210	30
-	35	28
-	231	15
-	227	19
-	217	23
-	33	16
-	256	6
-	39	46
-	247	12
-	221	19
-	183	69
-	224	27
-	31	13
-	240	9
-	38	49
-	243	12
-	248	6
-	223	24
-	228	18
-	214	34
-	34	29
-	30	6
-	244	4
-	259	7
-	229	18
-	222	25
-	28	8
-	232	17
-	242	10
-	32	15
-	253	6
-	236	10
-	245	13
-	238	15
-	233	12
-	250	8
-	29	10
-	255	9
-	27	4
-	241	8
-	230	14
-	254	4
-	251	9
-	258	4
-	252	9
-	26	1
-	25	2
-	261	1
