pos	5pC>T
1	0.0207282913165266
2	0.0193832599118943
3	0.0194444444444444
4	0.0176619007569386
5	0.0164068908941756
6	0.0167224080267559
7	0.0181968569065343
8	0.0211210398050366
9	0.0151273885350318
10	0.0234986945169713
11	0.0114591291061879
12	0.0181962025316456
13	0.0123171670515781
14	0.0225806451612903
15	0.0168404170008019
16	0.0148026315789474
17	0.00966183574879227
18	0.0144067796610169
19	0.0144557823129252
20	0.00725806451612903
21	0.0124895920066611
22	0.0132340777502068
23	0.0136217948717949
24	0.0124688279301746
25	0.0115511551155116
