pos	3pG>A
1	0.0226986128625473
2	0.0232558139534884
3	0.0181686046511628
4	0.0130612244897959
5	0.0136655948553055
6	0.0148637489677952
7	0.0185483870967742
8	0.017156862745098
9	0.0145631067961165
10	0.0191188694929343
11	0.0120481927710843
12	0.0211554109031733
13	0.0133647798742138
14	0.0214797136038186
15	0.0153846153846154
16	0.0180412371134021
17	0.0133333333333333
18	0.0109243697478992
19	0.0151260504201681
20	0.0118577075098814
21	0.010752688172043
22	0.0147904683648316
23	0.0104083266613291
24	0.0158730158730159
25	0.00995850622406639
