HK7K2DSX3_3	forward	A->A	1.67628e+06	1.67556e+06	1.69204e+06	1.67537e+06	1.67886e+06	1.67933e+06	1.694e+06	1.68306e+06	1.70451e+06	1.69328e+06	1.69758e+06	1.69879e+06	1.70091e+06	1.68646e+06	1.69666e+06	1.68761e+06	1.68631e+06	1.69472e+06	1.69431e+06	1.68686e+06	1.69413e+06	1.69132e+06	1.68915e+06	1.68876e+06	1.68605e+06	1.68058e+06	1.68723e+06	1.68296e+06	1.68024e+06	1.68767e+06	1.68838e+06	1.68424e+06	1.69086e+06	1.68554e+06	1.68087e+06	1.68438e+06	1.68201e+06	1.67657e+06	1.6843e+06	1.68025e+06	1.67958e+06	1.68188e+06	1.68424e+06	1.6785e+06	1.6809e+06	1.6763e+06	1.67468e+06	1.67774e+06	1.67581e+06	1.67253e+06
HK7K2DSX3_3	forward	A->C	9224	15893	15625	15608	15395	16444	16374	16261	16600	16372	16330	16566	16561	16630	16741	16967	16756	16398	15284	14001	13462	13269	12990	13052	12762	13025	13022	13204	12838	13023	13182	12870	12682	12836	12618	12966	12806	12424	13033	12798	12827	12539	12577	12611	12695	12789	12269	12841	12540	12702
HK7K2DSX3_3	forward	A->G	14639	20340	20565	19894	20302	21266	21382	20496	21354	20915	21361	20990	21414	21481	21518	21626	21583	21239	20176	18648	17931	17835	17819	17697	17915	17917	17558	17409	17445	17510	17384	17046	17430	17056	16834	17178	17211	17301	16863	16993	16943	16605	17190	16848	16685	16888	16977	16552	16480	17253
HK7K2DSX3_3	forward	A->T	11666	19773	19431	18974	18822	19470	19580	19057	19109	18968	19592	18893	18865	19354	19068	19216	19281	19343	17437	15738	14850	14683	14863	14439	14548	14317	14417	14547	14466	14365	14310	14282	14126	14145	14232	13897	14146	14096	14090	14441	13806	13608	13803	13691	13899	13843	13604	13681	13591	13433
HK7K2DSX3_3	forward	C->A	9471	16777	16756	16551	16675	17525	17306	16806	17137	17097	17074	17146	17255	17250	17250	17364	17405	17311	16357	14842	14154	14322	13986	13949	14215	13693	13830	14005	13551	13612	13820	13560	13572	13616	13945	13453	13675	13654	13902	13634	13491	13553	13549	13205	13531	13169	13408	13284	13107	13237
HK7K2DSX3_3	forward	C->C	1.4003e+06	1.42182e+06	1.4104e+06	1.41831e+06	1.41194e+06	1.41349e+06	1.40521e+06	1.41275e+06	1.39359e+06	1.39665e+06	1.38574e+06	1.38552e+06	1.38126e+06	1.39062e+06	1.38501e+06	1.39253e+06	1.3935e+06	1.38971e+06	1.38796e+06	1.38752e+06	1.38093e+06	1.37984e+06	1.3762e+06	1.37558e+06	1.3773e+06	1.38229e+06	1.37862e+06	1.38314e+06	1.38118e+06	1.37704e+06	1.3752e+06	1.37557e+06	1.3691e+06	1.37487e+06	1.3788e+06	1.37477e+06	1.3779e+06	1.3799e+06	1.37489e+06	1.37815e+06	1.37748e+06	1.37472e+06	1.37327e+06	1.37443e+06	1.36928e+06	1.37459e+06	1.37526e+06	1.37008e+06	1.3747e+06	1.37471e+06
HK7K2DSX3_3	forward	C->G	8852	13736	14378	13354	14035	14090	14033	14038	13956	14199	13965	13962	14058	14275	13991	13923	14031	13922	13652	11485	11339	10843	11045	11329	10820	11102	10941	10933	10863	11115	10434	10664	10729	10649	10189	10734	10292	10497	10575	10414	10341	10570	10278	10247	10453	10210	10122	10283	10515	10259
HK7K2DSX3_3	forward	C->T	14226	21060	20766	20273	20587	21180	21012	21017	20989	21413	21616	21039	21305	21275	21079	21182	21635	21213	19806	18509	18043	17822	17550	17360	17246	17500	17242	17305	17278	17250	17083	16908	17081	16893	16719	16943	16888	16600	16972	16882	16572	16896	16777	16748	16760	16896	16789	16786	16554	16295
HK7K2DSX3_3	forward	G->A	14009	20114	20419	20170	20250	21185	21082	20732	20641	20786	20814	20957	20997	21004	20854	20897	21022	21173	19842	18696	17735	17709	17810	17506	17495	17388	17185	17083	17208	17226	16944	17492	16999	16780	17351	17072	17034	17169	16456	16881	16788	16590	16882	16770	16501	16494	16158	16122	16401	16344
HK7K2DSX3_3	forward	G->C	7890	13820	13285	13895	13805	14574	13704	14187	13915	14140	13921	14241	14419	14211	14734	13994	14421	14416	13083	12001	11466	11320	11110	11227	11198	10696	11279	10927	10868	10522	10781	10828	10502	10852	10763	10642	10528	10678	10504	10466	10507	10558	10424	10413	10357	10750	10687	10238	10159	10626
HK7K2DSX3_3	forward	G->G	1.3746e+06	1.39254e+06	1.39447e+06	1.3924e+06	1.40902e+06	1.3952e+06	1.3897e+06	1.38452e+06	1.37568e+06	1.36999e+06	1.37618e+06	1.36793e+06	1.372e+06	1.38032e+06	1.37696e+06	1.37856e+06	1.38578e+06	1.37604e+06	1.37358e+06	1.37505e+06	1.36911e+06	1.36642e+06	1.37662e+06	1.37541e+06	1.37532e+06	1.37912e+06	1.37162e+06	1.37318e+06	1.37731e+06	1.37087e+06	1.36927e+06	1.37383e+06	1.36858e+06	1.36877e+06	1.37679e+06	1.37278e+06	1.37168e+06	1.3785e+06	1.37103e+06	1.36927e+06	1.3719e+06	1.36807e+06	1.36616e+06	1.37233e+06	1.37087e+06	1.36792e+06	1.37331e+06	1.36911e+06	1.36741e+06	1.36941e+06
HK7K2DSX3_3	forward	G->T	10087	16916	16517	16598	16507	17138	16569	17210	17004	16651	16869	17320	16934	17187	16833	16935	16869	16655	15582	14439	14007	13645	13434	13428	13493	13267	13208	13316	13221	13108	13007	12997	13495	13216	13134	12933	12832	12945	13407	13037	13017	13222	12900	12853	12627	12794	12812	13119	12950	12356
