Sample	Top over-represented sequence	Sum of remaining over-represented sequences
Dar-AJol_001-Ex1-1A-lcwgs-1-1.1	1.1801844189296191	0.31372402609294636
Dar-AJol_001-Ex1-1A-lcwgs-1-1.2	1.1974375433361009	0.289187820482089
Dar-AJol_002-Ex1-1B-lcwgs-1-1.1	2.245137919222168	0.0
Dar-AJol_002-Ex1-1B-lcwgs-1-1.2	2.299256895119445	0.0
Dar-AJol_003-Ex1-1C-lcwgs-1-1.1	3.498782118124847	0.0
Dar-AJol_003-Ex1-1C-lcwgs-1-1.2	3.565285292574937	0.0
Dar-AJol_004-Ex1-1D-lcwgs-1-1.1	1.8907566104656361	0.10457378700026032
Dar-AJol_004-Ex1-1D-lcwgs-1-1.2	1.9111558890885112	0.0
Dar-AJol_005-Ex1-1E-lcwgs-1-1.1	13.63176707055069	0.8109105398484111
Dar-AJol_005-Ex1-1E-lcwgs-1-1.2	13.740698649881825	0.26109699035082734
Dar-AJol_006-Ex1-1F-lcwgs-1-1.1	3.4119988752380834	0.20041453489503125
Dar-AJol_006-Ex1-1F-lcwgs-1-1.2	3.4628430656482503	0.2618254744426154
Dar-AJol_007-Ex1-1G-lcwgs-1-1.1	8.779484412302356	0.4444305522767298
Dar-AJol_007-Ex1-1G-lcwgs-1-1.2	9.038481944340482	0.18041538861008632
Dar-AJol_008-Ex1-1H-lcwgs-1-1.1	4.2601593369974715	0.10442141112979453
Dar-AJol_008-Ex1-1H-lcwgs-1-1.2	4.340543560199399	0.0
Dar-AJol_009-Ex1-2A-lcwgs-1-1.1	0.9019302626411124	0.0
Dar-AJol_009-Ex1-2A-lcwgs-1-1.2	0.9132985259091907	0.0
Dar-AJol_010-Ex1-2B-lcwgs-1-1.1	1.411525858816479	0.0
Dar-AJol_010-Ex1-2B-lcwgs-1-1.2	1.4376388294110298	0.0
Dar-AJol_011-Ex1-2C-lcwgs-1-1.1	3.165014614160383	0.0
Dar-AJol_011-Ex1-2C-lcwgs-1-1.2	3.225428404677469	0.0
Dar-AJol_012-Ex1-2D-lcwgs-1-1.1	2.44492221382854	0.0
Dar-AJol_012-Ex1-2D-lcwgs-1-1.2	2.4769280769653035	0.0
Dar-AJol_013-Ex1-2E-lcwgs-1-1.1	1.517820330699554	0.0
Dar-AJol_013-Ex1-2E-lcwgs-1-1.2	1.526005963221698	0.0
Dar-AJol_014-Ex1-2F-lcwgs-1-1.1	2.08049983912855	0.0
Dar-AJol_014-Ex1-2F-lcwgs-1-1.2	2.1036434353697486	0.0
Dar-AJol_015-Ex1-2G-lcwgs-1-1.1	2.13866186964446	0.0
Dar-AJol_015-Ex1-2G-lcwgs-1-1.2	2.197329350136812	0.0
Dar-AJol_016-Ex1-2H-lcwgs-1-1.1	3.235690065006224	0.1456246349807846
Dar-AJol_016-Ex1-2H-lcwgs-1-1.2	3.286024615355526	0.10992752835352704
Dar-AJol_017-Ex1-3A-lcwgs-1-1.1	1.3081489265601542	0.1515136710593128
Dar-AJol_017-Ex1-3A-lcwgs-1-1.2	1.3269659978358792	0.13468232087298615
Dar-AJol_018-Ex1-3B-lcwgs-1-1.1	3.026885807444314	0.0
Dar-AJol_018-Ex1-3B-lcwgs-1-1.2	3.106968511869871	0.0
