Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Pbb-AGal_001-Ex1-12E-lcwgs-1-1	608488.0	9854.0	102.0	2896.0	38608.0	0.0
Pbb-AGal_002-Ex1-12F-lcwgs-1-1	5764650.0	129754.0	1184.0	34106.0	397702.0	0.0
Pbb-AGal_003-Ex1-12G-lcwgs-1-1	8864964.0	85806.0	972.0	59486.0	1477286.0	0.0
Pbb-AGal_004-Ex1-12H-lcwgs-1-1	5801586.0	69568.0	652.0	36094.0	796166.0	0.0
Pbb-AGal_005-Ex1-1A-lcwgs-1-1	5428294.0	75994.0	1202.0	24254.0	349206.0	0.0
Pbb-AGal_006-Ex1-1B-lcwgs-1-1	43222024.0	533298.0	5866.0	87934.0	1524562.0	0.0
Pbb-AGal_007-Ex1-1C-lcwgs-1-1	38120294.0	356848.0	2868.0	53044.0	1080240.0	0.0
Pbb-AGal_008-Ex1-1D-lcwgs-1-1	6926334.0	140054.0	994.0	347310.0	9944002.0	0.0
Pbb-AGal_009-Ex1-1E-lcwgs-1-1	72906432.0	890924.0	9822.0	129530.0	2294220.0	0.0
Pbb-AGal_010-Ex1-1F-lcwgs-1-1	15589244.0	203166.0	3180.0	42372.0	473688.0	0.0
Pbb-AGal_011-Ex1-1G-lcwgs-1-1	143499358.0	1612014.0	19754.0	224502.0	4603104.0	0.0
Pbb-AGal_012-Ex1-1H-lcwgs-1-1	464246.0	11024.0	50.0	2782.0	46366.0	0.0
Pbb-AGal_013-Ex1-2A-lcwgs-1-1	36432.0	760.0	0.0	218.0	2790.0	0.0
Pbb-AGal_014-Ex1-2B-lcwgs-1-1	83614.0	2664.0	12.0	500.0	5874.0	0.0
Pbb-AGal_015-Ex1-2C-lcwgs-1-1	83884.0	1974.0	18.0	392.0	5068.0	0.0
Pbb-AGal_016-Ex1-2D-lcwgs-1-1	89958.0	1930.0	12.0	534.0	8816.0	0.0
Pbb-AGal_017-Ex1-2E-lcwgs-1-1	168700.0	6656.0	14.0	898.0	12660.0	0.0
Pbb-AGal_018-Ex1-2F-lcwgs-1-1	37798.0	874.0	2.0	158.0	2646.0	0.0
Pbb-AGal_019-Ex1-2G-lcwgs-1-1	144846.0	3884.0	20.0	814.0	10608.0	0.0
Pbb-AGal_020-Ex1-2H-lcwgs-1-1	70637420.0	906610.0	10546.0	194408.0	3407546.0	0.0
Pbb-AGal_021-Ex1-3A-lcwgs-1-1	29505118.0	513984.0	4276.0	130734.0	2393042.0	0.0
Pbb-AGal_022-Ex1-3B-lcwgs-1-1	35444190.0	722016.0	5218.0	145660.0	2653356.0	0.0
Pbb-AGal_023-Ex1-3C-lcwgs-1-1	151344270.0	2200738.0	14534.0	474712.0	10892944.0	0.0
Pbb-AGal_024-Ex1-3D-lcwgs-1-1	118192746.0	1900334.0	11698.0	532080.0	12993320.0	0.0
Pbb-AGal_025-Ex1-3E-lcwgs-1-1	164416060.0	2638552.0	18540.0	790684.0	19959046.0	0.0
