Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
GotPopAL11_CKDL230010745-1A_HJJCCCCX2_L2_fastp	1273336.0	38150.0	126.0	660.0	9822.0	0.0
GotPopAL12_CKDL230010745-1A_HJJCCCCX2_L2_fastp	2132426.0	57338.0	254.0	1140.0	10154.0	0.0
GotPopAL13_CKDL230010745-1A_HJJCCCCX2_L2_fastp	4255874.0	142516.0	506.0	2234.0	13802.0	0.0
GotPopAL14_CKDL230010745-1A_HJJCCCCX2_L2_fastp	1834804.0	53824.0	234.0	1010.0	10232.0	0.0
GotPopAL15_CKDL230010745-1A_HJJCCCCX2_L2_fastp	2413226.0	67104.0	332.0	1472.0	20034.0	0.0
GotPopAL16_CKDL230010745-1A_HJJCCCCX2_L2_fastp	2070608.0	64048.0	270.0	862.0	10092.0	0.0
GotPopAL17_CKDL230010745-1A_HJJCCCCX2_L2_fastp	3603644.0	125982.0	530.0	1742.0	11244.0	0.0
GotPopAL18_CKDL230010745-1A_HJJCCCCX2_L2_fastp	1186756.0	39296.0	170.0	588.0	5886.0	0.0
GotPopAL19_CKDL230010745-1A_HJJCCCCX2_L2_fastp	11846886.0	462062.0	1568.0	2854.0	9842.0	0.0
GotPopAL1_CKDL230010745-1A_HJJCCCCX2_L2_fastp	3710070.0	114760.0	490.0	2246.0	31122.0	0.0
GotPopAL20_CKDL230010745-1A_HJJCCCCX2_L2_fastp	2612086.0	75698.0	274.0	1502.0	25356.0	0.0
GotPopAL21_CKDL230010745-1A_HJJCCCCX2_L2_fastp	2818788.0	89686.0	354.0	1672.0	16108.0	0.0
GotPopAL22_CKDL230010745-1A_HJJCCCCX2_L2_fastp	3345868.0	96762.0	500.0	1684.0	11422.0	0.0
GotPopAL23_CKDL230010745-1A_HJJCCCCX2_L2_fastp	13694.0	1148.0	2.0	4.0	72.0	0.0
GotPopAL24_CKDL230010745-1A_HJJCCCCX2_L2_fastp	2619156.0	77488.0	348.0	1606.0	15624.0	0.0
GotPopAL25_CKDL230010745-1A_HJJCCCCX2_L2_fastp	1095788.0	30418.0	178.0	556.0	5270.0	0.0
GotPopAL27_CKDL230010745-1A_HJJCCCCX2_L2_fastp	2241150.0	58888.0	286.0	1182.0	22938.0	0.0
GotPopAL28_CKDL230010745-1A_HJJCCCCX2_L2_fastp	3669384.0	116732.0	454.0	1402.0	18738.0	0.0
GotPopAL29_CKDL230010745-1A_HJJCCCCX2_L2_fastp	3326734.0	106602.0	460.0	1446.0	12970.0	0.0
GotPopAL30_CKDL230010745-1A_HJJCCCCX2_L2_fastp	1504548.0	34204.0	236.0	870.0	4518.0	0.0
GotPopAL31_CKDL230010745-1A_HJJCCCCX2_L2_fastp	2675480.0	71984.0	364.0	1600.0	10184.0	0.0
