#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5331214	4926610	92.41	9548	0.18	3406	0.06	34538	0.65	357112	6.70
Ecoli	5331214	5331209	100.00	0	0.00	0	0.00	1	0.00	4	0.00
PhiX	5331214	5331214	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5331214	5331212	100.00	0	0.00	0	0.00	1	0.00	1	0.00
Vectors	5331214	5286106	99.15	13	0.00	2	0.00	1398	0.03	43695	0.82
Bacteria_24k	5331214	5141485	96.44	604	0.01	354	0.01	19407	0.36	169364	3.18
Protists_1k	5331214	4834759	90.69	27404	0.51	54192	1.02	12405	0.23	402454	7.55
Viruses	5331214	5122347	96.08	348	0.01	120	0.00	18812	0.35	189587	3.56
Fungi_RefSeq_release	5331214	4959257	93.02	5113	0.10	1076	0.02	35780	0.67	329988	6.19
Coral	5331214	5106152	95.78	923	0.02	216	0.00	31428	0.59	192495	3.61
Bird	5331214	5045667	94.65	3912	0.07	639	0.01	39270	0.74	241726	4.53
Plant	5331214	5048690	94.69	1395	0.03	368	0.01	28271	0.53	252490	4.74

%Hit_no_genomes: 89.88
