#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	866726	801299	92.45	1391	0.16	552	0.06	5538	0.64	57946	6.69
Ecoli	866726	866724	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	866726	866726	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	866726	866726	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	866726	858431	99.04	0	0.00	0	0.00	219	0.03	8076	0.93
Bacteria_24k	866726	835367	96.39	127	0.01	85	0.01	3160	0.36	27987	3.23
Protists_1k	866726	786358	90.73	4365	0.50	8645	1.00	1983	0.23	65375	7.54
Viruses	866726	832308	96.03	68	0.01	8	0.00	2960	0.34	31382	3.62
Fungi_RefSeq_release	866726	806238	93.03	784	0.09	174	0.02	5848	0.67	53682	6.19
Coral	866726	829296	95.68	155	0.02	67	0.01	5041	0.58	32167	3.71
Bird	866726	820041	94.61	604	0.07	99	0.01	6234	0.72	39748	4.59
Plant	866726	820534	94.67	199	0.02	51	0.01	4516	0.52	41426	4.78

%Hit_no_genomes: 89.95
