#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5857835	5394466	92.10	9563	0.16	3540	0.06	38820	0.66	411446	7.02
Ecoli	5857835	5857833	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	5857835	5857835	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5857835	5857835	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	5857835	5797022	98.96	8	0.00	0	0.00	1623	0.03	59182	1.01
Bacteria_24k	5857835	5636627	96.22	756	0.01	510	0.01	21460	0.37	198482	3.39
Protists_1k	5857835	5290798	90.33	30078	0.51	60400	1.03	13752	0.23	462807	7.90
Viruses	5857835	5614323	95.84	350	0.01	109	0.00	19980	0.34	223073	3.81
Fungi_RefSeq_release	5857835	5429107	92.69	5546	0.09	1209	0.02	39876	0.68	382097	6.52
Coral	5857835	5593021	95.48	1046	0.02	225	0.00	36077	0.62	227466	3.88
Bird	5857835	5524498	94.31	4216	0.07	653	0.01	42641	0.73	285827	4.88
Plant	5857835	5526662	94.34	1584	0.03	363	0.01	32291	0.55	296935	5.07

%Hit_no_genomes: 89.53
