Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter
Cvi-APal_001-Ex1-1A-lcwgs-1-T	14.3066	0.837335	80152989.0	0.544719	93.00398008643224	34.01765424476875
Cvi-APal_002-Ex1-1B-lcwgs-1-T	13.6515	0.868416	286094533.0	0.47743	92.71233531776232	61.6541161821877
Cvi-APal_003-Ex1-1C-lcwgs-1-T	12.454	0.893792	315668995.0	0.432826	93.09171693835239	77.52122653727747
Cvi-APal_004-Ex1-1D-lcwgs-1-T	11.5755	0.906299	681563626.0	0.38938	93.50754067027171	83.79020795185113
Cvi-APal_005-Ex1-1E-lcwgs-1-T	9.95059	0.926248	454518920.0	0.390231	94.08022676527627	92.79058676390306
Cvi-APal_006-Ex1-1F-lcwgs-1-T	13.148299999999999	0.867625	179744078.0	0.480846	93.88812987656404	59.198796686018774
Cvi-APal_007-Ex1-1G-lcwgs-1-T	12.560599999999999	0.851148	157404447.0	0.490892	93.80746750815499	44.02804289593545
Cvi-APal_008-Ex1-1H-lcwgs-1-T	14.6091	0.856459	182956629.0	0.520494	89.6820141725789	51.49790076676317
Cvi-APal_009-Ex1-2A-lcwgs-1-T	15.2419	0.841111	143890639.0	0.542504	92.5016322635729	38.2502851977012
Cvi-APal_010-Ex1-2B-lcwgs-1-T	13.489300000000002	0.852781	229311741.0	0.510514	91.09848435955091	47.58257370600895
Cvi-APal_011-Ex1-2C-lcwgs-1-T	16.6716	0.830536	208086517.0	0.571499	90.65311912856087	29.223284264193
Cvi-APal_012-Ex1-2D-lcwgs-1-T	14.5492	0.85288	360365499.0	0.515024	90.5049895659226	46.0864242707959
Cvi-APal_013-Ex1-2E-lcwgs-1-T	14.025199999999998	0.876504	441650627.0	0.478451	93.26906529429115	64.21352860314843
Cvi-APal_014-Ex1-2F-lcwgs-1-T	11.4671	0.920894	1076769375.0	0.401835	94.42018074878993	90.00349612547652
Cvi-APal_015-Ex1-2G-lcwgs-1-T	12.651299999999999	0.870615	194893361.0	0.48855	84.08927412292452	63.31131842620498
Cvi-APal_016-Ex1-2H-lcwgs-1-T	11.8857	0.891503	424577615.0	0.435937	86.95179309248327	76.18754264116616
Cvi-APal_017-Ex2-4D-lcwgs-1-T	14.7479	0.862551	367628941.0	0.496652	94.11023553744772	52.76594533492725
Cvi-APal_018-Ex1-3A-lcwgs-1-T	13.2612	0.877568	193646522.0	0.460338	89.3051101477769	69.06542256887928
Cvi-APal_019-Ex1-3B-lcwgs-1-T	12.651699999999998	0.887179	357705768.0	0.457174	91.14683717787216	74.29466063486132
Cvi-APal_020-Ex1-3C-lcwgs-1-T	13.9547	0.870419	297153005.0	0.491151	89.7980014977965	64.18658127946387
Cvi-APal_021-Ex1-3D-lcwgs-1-T	14.793400000000002	0.857925	297547826.0	0.523762	93.81080894612005	50.82008556540891
Cvi-APal_022-Ex1-3E-lcwgs-1-T	13.8778	0.869067	330031827.0	0.494832	87.61176476271811	62.11528149126683
Cvi-APal_023-Ex1-3F-lcwgs-1-T	13.302900000000001	0.886787	563743157.0	0.449522	87.03240374731132	73.047175264738
Cvi-APal_024-Ex1-3G-lcwgs-1-T	12.0629	0.899628	594914557.0	0.420861	92.29412759518846	78.66217057847999
Cvi-APal_025-Ex1-3H-lcwgs-1-T	14.383799999999999	0.836594	126445229.0	0.543288	92.7559739608747	32.31501079967559
Cvi-APal_026-Ex1-4A-lcwgs-1-T	11.4309	0.897454	231817754.0	0.432287	92.5748937890944	81.14867645984386
Cvi-APal_027-Ex1-4B-lcwgs-1-T	11.9674	0.897085	397921333.0	0.426462	94.69029582296618	79.60598883775343
Cvi-APal_028-Ex1-4C-lcwgs-1-T	10.9672	0.894357	591672694.0	0.419817	92.78958717083404	76.85625317505959
Cvi-APal_029-Ex1-5H-lcwgs-1-T	14.6813	0.852229	239052880.0	0.509356	93.310632196783	48.38818611613092
Cvi-APal_030-Ex1-4E-lcwgs-1-T	15.0833	0.842169	227029997.0	0.546095	93.69988513258157	35.29608613008502
Cvi-APal_031-Ex1-4F-lcwgs-1-T	13.8181	0.858442	478766242.0	0.501749	93.83007884222926	53.977589462552444
