Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Cvi-APal_001-Ex1-1A-lcwgs-1-T	708030.0	41282.0	114.0	66.0	11798.0	0.0
Cvi-APal_002-Ex1-1B-lcwgs-1-T	2838390.0	131542.0	448.0	802.0	90320.0	0.0
Cvi-APal_003-Ex1-1C-lcwgs-1-T	3378250.0	124718.0	470.0	702.0	124808.0	0.0
Cvi-APal_004-Ex1-1D-lcwgs-1-T	7412728.0	240026.0	1018.0	1736.0	271904.0	0.0
Cvi-APal_005-Ex1-1E-lcwgs-1-T	5590582.0	143732.0	596.0	1334.0	206112.0	0.0
Cvi-APal_006-Ex1-1F-lcwgs-1-T	1735892.0	79162.0	288.0	350.0	33202.0	0.0
Cvi-APal_007-Ex1-1G-lcwgs-1-T	1428108.0	74674.0	244.0	294.0	19062.0	0.0
Cvi-APal_008-Ex1-1H-lcwgs-1-T	1709280.0	86258.0	254.0	234.0	109908.0	0.0
Cvi-APal_009-Ex1-2A-lcwgs-1-T	1289260.0	75058.0	174.0	200.0	29078.0	0.0
Cvi-APal_010-Ex1-2B-lcwgs-1-T	2117280.0	116070.0	306.0	210.0	90300.0	0.0
Cvi-APal_011-Ex1-2C-lcwgs-1-T	1812232.0	118806.0	294.0	92.0	67660.0	0.0
Cvi-APal_012-Ex1-2D-lcwgs-1-T	3294378.0	174412.0	526.0	422.0	170258.0	0.0
Cvi-APal_013-Ex1-2E-lcwgs-1-T	4433282.0	178682.0	650.0	874.0	139730.0	0.0
Cvi-APal_014-Ex1-2F-lcwgs-1-T	12628516.0	338012.0	1762.0	2428.0	404088.0	0.0
Cvi-APal_015-Ex1-2G-lcwgs-1-T	1914664.0	95986.0	292.0	360.0	265640.0	0.0
Cvi-APal_016-Ex1-2H-lcwgs-1-T	4320452.0	177608.0	628.0	1046.0	469056.0	0.0
Cvi-APal_017-Ex2-4D-lcwgs-1-T	3471736.0	158792.0	578.0	472.0	57432.0	0.0
Cvi-APal_018-Ex1-3A-lcwgs-1-T	1994994.0	86690.0	270.0	372.0	151582.0	0.0
Cvi-APal_019-Ex1-3B-lcwgs-1-T	3833368.0	151538.0	562.0	848.0	219390.0	0.0
Cvi-APal_020-Ex1-3C-lcwgs-1-T	2992874.0	141132.0	452.0	536.0	197902.0	0.0
Cvi-APal_021-Ex1-3D-lcwgs-1-T	2800990.0	133208.0	458.0	274.0	50856.0	0.0
Cvi-APal_022-Ex1-3E-lcwgs-1-T	3264332.0	148986.0	516.0	866.0	311206.0	0.0
Cvi-APal_023-Ex1-3F-lcwgs-1-T	5880830.0	238196.0	774.0	1106.0	636152.0	0.0
Cvi-APal_024-Ex1-3G-lcwgs-1-T	6363298.0	216134.0	918.0	1314.0	312922.0	0.0
Cvi-APal_025-Ex1-3H-lcwgs-1-T	1113964.0	66010.0	196.0	126.0	20666.0	0.0
Cvi-APal_026-Ex1-4A-lcwgs-1-T	2559494.0	95814.0	314.0	780.0	108380.0	0.0
Cvi-APal_027-Ex1-4B-lcwgs-1-T	4364378.0	156200.0	610.0	2216.0	85704.0	0.0
Cvi-APal_028-Ex1-4C-lcwgs-1-T	5976414.0	218344.0	908.0	952.0	244206.0	0.0
Cvi-APal_029-Ex1-5H-lcwgs-1-T	2249208.0	119446.0	360.0	582.0	40856.0	0.0
Cvi-APal_030-Ex1-4E-lcwgs-1-T	2013202.0	107334.0	286.0	176.0	27566.0	0.0
Cvi-APal_031-Ex1-4F-lcwgs-1-T	4675900.0	242688.0	660.0	2018.0	62104.0	0.0
Cvi-APal_032-Ex1-4G-lcwgs-1-T	1609870.0	89686.0	266.0	206.0	25330.0	0.0
Cvi-APal_033-Ex1-4H-lcwgs-1-T	2887656.0	137968.0	390.0	1004.0	44912.0	0.0
Cvi-APal_034-Ex1-5A-lcwgs-1-T	1242436.0	54866.0	150.0	642.0	14804.0	0.0
Cvi-APal_035-Ex1-5B-lcwgs-1-T	6705594.0	208192.0	992.0	1812.0	99346.0	0.0
Cvi-APal_036-Ex1-5C-lcwgs-1-T	1215868.0	59300.0	190.0	150.0	20840.0	0.0
Cvi-APal_037-Ex1-5D-lcwgs-1-T	1836552.0	103382.0	280.0	208.0	36456.0	0.0
Cvi-APal_038-Ex1-5E-lcwgs-1-T	2522914.0	140192.0	408.0	536.0	93522.0	0.0
Cvi-APal_039-Ex1-5F-lcwgs-1-T	2420908.0	155278.0	326.0	248.0	22736.0	0.0
Cvi-APal_040-Ex1-5G-lcwgs-1-T	4921224.0	215064.0	864.0	490.0	114080.0	0.0
Cvi-CPal_001-Ex1-1D-lcwgs-1-T	6498094.0	348766.0	1166.0	360.0	4862.0	0.0
Cvi-CPal_002-Ex1-1E-lcwgs-1-T	2805510.0	149480.0	486.0	204.0	9786.0	0.0
Cvi-CPal_003-Ex1-1F-lcwgs-1-T	1932314.0	97442.0	334.0	132.0	11094.0	0.0
Cvi-CPal_004-Ex1-1G-lcwgs-1-T	1912848.0	97154.0	358.0	192.0	41114.0	0.0
Cvi-CPal_005-Ex1-1H-lcwgs-1-T	2333290.0	134770.0	386.0	214.0	27594.0	0.0
Cvi-CPal_006-Ex1-2A-lcwgs-1-T	2126828.0	96026.0	312.0	232.0	89606.0	0.0
Cvi-CPal_008-Ex1-2B-lcwgs-1-T	2295478.0	103200.0	362.0	210.0	173146.0	0.0
Cvi-CPal_009-Ex1-2C-lcwgs-1-T	3135898.0	141432.0	528.0	218.0	206660.0	0.0
Cvi-CPal_011-Ex1-2D-lcwgs-1-T	1163502.0	53180.0	158.0	104.0	82288.0	0.0
Cvi-CPal_013-Ex1-2E-lcwgs-1-T	929268.0	51222.0	130.0	114.0	96402.0	0.0
Cvi-CPal_014-Ex1-2F-lcwgs-1-T	2517168.0	114300.0	376.0	254.0	246640.0	0.0
Cvi-CPal_015-Ex1-2G-lcwgs-1-T	1591864.0	77922.0	234.0	214.0	82212.0	0.0
Cvi-CPal_016-Ex1-2H-lcwgs-1-T	1735074.0	96320.0	300.0	164.0	101602.0	0.0
Cvi-CPal_017-Ex1-3A-lcwgs-1-T	2782330.0	145216.0	468.0	270.0	174388.0	0.0
Cvi-CPal_018-Ex1-3B-lcwgs-1-T	1338068.0	73008.0	238.0	138.0	115440.0	0.0
Cvi-CPal_019-Ex1-3C-lcwgs-1-T	1286176.0	73016.0	192.0	152.0	103048.0	0.0
Cvi-CPal_020-Ex1-3D-lcwgs-1-T	2012334.0	83906.0	348.0	198.0	91198.0	0.0
Cvi-CPal_021-Ex1-3E-lcwgs-1-T	1314472.0	76640.0	206.0	116.0	208208.0	0.0
Cvi-CPal_022-Ex1-3F-lcwgs-1-T	3242218.0	142246.0	540.0	280.0	189502.0	0.0
Cvi-CPal_023-Ex1-3G-lcwgs-1-T	1576612.0	70534.0	260.0	186.0	107028.0	0.0
Cvi-CPal_024-Ex1-3H-lcwgs-1-T	1352980.0	65896.0	224.0	122.0	92008.0	0.0
Cvi-CPal_029-Ex1-4A-lcwgs-1-T	26702218.0	1276674.0	4478.0	1418.0	70164.0	0.0
Cvi-CPal_030-Ex1-4B-lcwgs-1-T	3113726.0	172156.0	528.0	246.0	75220.0	0.0
Cvi-CPal_031-Ex1-4C-lcwgs-1-T	6678430.0	365990.0	1120.0	480.0	67834.0	0.0
Cvi-CPal_032-Ex1-4D-lcwgs-1-T	2305866.0	126560.0	400.0	228.0	180116.0	0.0
Cvi-CPal_033-Ex1-4E-lcwgs-1-T	2145140.0	137860.0	380.0	198.0	140478.0	0.0
Cvi-CPal_034-Ex1-4F-lcwgs-1-T	811916.0	43460.0	152.0	62.0	73054.0	0.0
Cvi-CPal_035-Ex1-4G-lcwgs-1-T	1589964.0	67442.0	258.0	152.0	8160.0	0.0
Cvi-CPal_036-Ex1-4H-lcwgs-1-T	1419382.0	74794.0	264.0	100.0	5494.0	0.0
Cvi-CPal_041-Ex1-5A-lcwgs-1-T	16604224.0	827346.0	2814.0	914.0	25336.0	0.0
Cvi-CPal_042-Ex1-5B-lcwgs-1-T	2242810.0	102244.0	390.0	150.0	9502.0	0.0
Cvi-CPal_043-Ex1-5C-lcwgs-1-T	2117386.0	104222.0	364.0	164.0	27616.0	0.0
Cvi-CPal_044-Ex1-5D-lcwgs-1-T	2380092.0	112274.0	366.0	156.0	20994.0	0.0
Cvi-CPal_045-Ex1-5E-lcwgs-1-T	9592006.0	545414.0	1720.0	658.0	12250.0	0.0
Cvi-CPal_046-Ex1-5F-lcwgs-1-T	1585778.0	94012.0	302.0	120.0	4816.0	0.0
Cvi-CPal_047-Ex1-5G-lcwgs-1-T	1441404.0	75192.0	250.0	114.0	4608.0	0.0
Cvi-CPal_048-Ex1-5H-lcwgs-1-T	1391554.0	72772.0	236.0	130.0	10170.0	0.0
Cvi-CPal_049-Ex1-6A-lcwgs-1-T	23250856.0	1407440.0	3974.0	1144.0	42322.0	0.0
Cvi-CPal_050-Ex1-6B-lcwgs-1-T	6180570.0	344596.0	1090.0	382.0	77644.0	0.0
Cvi-CPal_051-Ex1-6C-lcwgs-1-T	2984166.0	154266.0	448.0	242.0	44306.0	0.0
Cvi-CPal_052-Ex1-6D-lcwgs-1-T	2523992.0	133910.0	462.0	150.0	7180.0	0.0
Cvi-CPal_053-Ex1-6E-lcwgs-1-T	2005972.0	109284.0	384.0	200.0	12132.0	0.0
Cvi-CPal_054-Ex1-6F-lcwgs-1-T	3151738.0	161080.0	476.0	220.0	61930.0	0.0
Cvi-CPal_055-Ex1-6G-lcwgs-1-T	1760666.0	89724.0	298.0	128.0	24570.0	0.0
Cvi-CPal_056-Ex1-6H-lcwgs-1-T	3786132.0	220844.0	608.0	278.0	197332.0	0.0
Cvi-CPal_057-Ex1-7A-lcwgs-1-T	9353444.0	530086.0	1616.0	456.0	10818.0	0.0
Cvi-CPal_058-Ex1-7B-lcwgs-1-T	3222400.0	207968.0	566.0	230.0	9956.0	0.0
Cvi-CPal_059-Ex1-7C-lcwgs-1-T	3586776.0	222978.0	630.0	280.0	18066.0	0.0
Cvi-CPal_060-Ex1-7D-lcwgs-1-T	4455806.0	290066.0	680.0	280.0	5680.0	0.0
Cvi-CPal_061-Ex1-7E-lcwgs-1-T	5197550.0	259168.0	864.0	490.0	17906.0	0.0
Cvi-CPal_062-Ex1-7F-lcwgs-1-T	6244528.0	372892.0	1104.0	500.0	18578.0	0.0
Cvi-CPal_063-Ex1-7G-lcwgs-1-T	3343528.0	221452.0	582.0	244.0	71044.0	0.0
Cvi-CPal_064-Ex1-7H-lcwgs-1-T	1747386.0	100108.0	330.0	166.0	20546.0	0.0
Cvi-CPal_065-Ex1-8A-lcwgs-1-T	3568318.0	193848.0	602.0	210.0	53880.0	0.0
Cvi-CPal_066-Ex1-8B-lcwgs-1-T	2353020.0	139558.0	376.0	174.0	159234.0	0.0
Cvi-CPal_067-Ex1-8C-lcwgs-1-T	2015464.0	109530.0	286.0	180.0	159004.0	0.0
Cvi-CPal_068-Ex1-8D-lcwgs-1-T	1619958.0	82486.0	246.0	130.0	54962.0	0.0
Cvi-CPal_069-Ex1-8E-lcwgs-1-T	3815730.0	254964.0	660.0	308.0	165814.0	0.0
Cvi-CPal_070-Ex1-8F-lcwgs-1-T	1666186.0	99160.0	262.0	148.0	264664.0	0.0
Cvi-CPal_071-Ex1-8G-lcwgs-1-T	1250204.0	60366.0	224.0	124.0	38760.0	0.0
Cvi-CPal_072-Ex1-1A-lcwgs-1-T	9316268.0	449984.0	1716.0	558.0	12904.0	0.0
Cvi-CPal_079-Ex1-8H-lcwgs-1-T	1760740.0	86132.0	276.0	158.0	55572.0	0.0
Cvi-CPal_087-Ex1-1B-lcwgs-1-T	2894974.0	166116.0	490.0	200.0	5594.0	0.0
Cvi-CPal_093-Ex1-1C-lcwgs-1-T	3520386.0	218018.0	546.0	230.0	7890.0	0.0
