pos	3pG>A
1	0.0313543599257885
2	0.0281317624428949
3	0.0150232754972493
4	0.0146887386337142
5	0.014371812702828
6	0.0177486019936786
7	0.0181475371199623
8	0.014733395696913
9	0.0122345337026777
10	0.0174963035978314
11	0.018348623853211
12	0.0159586951419854
13	0.0174391922900413
14	0.0136986301369863
15	0.0161819887429644
16	0.0167558761926926
17	0.0125874125874126
18	0.0127758420441347
19	0.0119557861493345
20	0.0130146710837672
21	0.0135819521178637
22	0.0134180790960452
23	0.0113033448673587
24	0.00735468564650059
25	0.0121325244983668
