# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	195	93
+	192	115
+	121	95
+	37	1
+	221	100
+	80	43
+	207	100
+	147	99
+	165	110
+	257	116
+	120	88
+	232	113
+	135	133
+	238	115
+	255	93
+	259	93
+	210	119
+	152	88
+	168	107
+	200	121
+	155	132
+	223	121
+	125	85
+	239	104
+	187	136
+	133	108
+	218	123
+	81	40
+	202	104
+	248	120
+	219	139
+	131	104
+	217	88
+	190	131
+	118	88
+	162	117
+	161	141
+	237	101
+	198	120
+	163	122
+	139	111
+	164	109
+	150	109
+	215	118
+	188	125
+	228	100
+	220	129
+	201	111
+	106	81
+	110	88
+	124	108
+	89	53
+	94	53
+	191	120
+	113	87
+	132	97
+	91	53
+	204	127
+	111	69
+	178	130
+	252	90
+	130	100
+	159	112
+	148	114
+	77	27
+	167	116
+	193	117
+	87	58
+	236	116
+	180	133
+	186	120
+	243	119
+	122	75
+	160	118
+	156	114
+	172	124
+	146	107
+	151	125
+	107	75
+	254	106
+	166	103
+	230	101
+	229	114
+	211	98
+	225	94
+	75	43
+	158	103
+	144	121
+	145	119
+	182	113
+	127	93
+	76	30
+	208	119
+	66	22
+	116	101
+	205	104
+	101	75
+	212	111
+	134	112
+	213	129
+	244	107
+	149	117
+	194	113
+	185	101
+	140	105
+	246	105
+	177	126
+	253	115
+	114	82
+	171	119
+	245	109
+	137	118
+	92	57
+	173	114
+	227	98
+	169	103
+	108	82
+	79	40
+	136	90
+	249	100
+	181	120
+	88	53
+	222	143
+	233	92
+	197	110
+	258	102
+	196	117
+	97	82
+	90	58
+	103	75
+	176	116
+	231	121
+	67	19
+	170	120
+	224	128
+	153	124
+	126	84
+	256	91
+	179	109
+	226	105
+	174	122
+	206	105
+	247	115
+	98	56
+	74	36
+	119	88
+	142	125
+	157	103
+	235	101
+	115	77
+	184	120
+	112	84
+	240	98
+	189	110
+	73	33
+	199	122
+	242	100
+	128	97
+	61	15
+	69	24
+	251	92
+	154	108
+	99	70
+	83	54
+	72	31
+	56	9
+	65	17
+	96	72
+	93	71
+	183	118
+	260	2
+	216	117
+	141	115
+	203	111
+	175	110
+	86	40
+	209	104
+	143	130
+	214	105
+	123	79
+	105	78
+	129	95
+	241	97
+	250	114
+	78	38
+	138	90
+	49	3
+	100	55
+	104	66
+	109	80
+	84	44
+	35	2
+	117	75
+	102	67
+	71	21
+	82	35
+	95	57
+	85	44
+	46	3
+	68	26
+	64	13
+	70	28
+	234	85
+	53	7
+	59	10
+	55	8
+	51	5
+	63	19
+	62	6
+	60	14
+	57	6
+	43	2
+	48	8
+	32	1
+	54	10
+	41	1
+	52	5
+	58	5
+	28	1
+	42	5
+	45	2
+	50	1
+	30	1
+	36	1
+	44	1
+	27	1
-	188	98
-	156	107
-	203	124
-	230	89
-	65	18
-	85	66
-	63	13
-	197	107
-	99	74
-	178	110
-	194	102
-	138	109
-	114	87
-	214	131
-	134	105
-	113	85
-	247	95
-	244	94
-	215	100
-	120	86
-	206	115
-	96	57
-	160	97
-	221	131
-	161	123
-	236	95
-	93	63
-	166	126
-	238	102
-	136	110
-	186	131
-	182	110
-	131	110
-	122	103
-	176	106
-	74	38
-	190	104
-	55	6
-	196	109
-	75	35
-	127	100
-	141	114
-	149	106
-	250	94
-	157	115
-	159	127
-	185	125
-	143	109
-	233	105
-	108	79
-	216	93
-	150	118
-	146	122
-	204	115
-	191	130
-	129	96
-	192	97
-	218	115
-	220	116
-	125	92
-	135	105
-	144	121
-	155	116
-	152	102
-	249	101
-	242	108
-	217	113
-	181	96
-	117	98
-	205	97
-	79	40
-	211	99
-	239	99
-	235	99
-	90	49
-	222	123
-	106	93
-	118	93
-	255	111
-	86	46
-	98	69
-	225	106
-	121	86
-	246	105
-	148	109
-	257	106
-	130	93
-	209	107
-	223	126
-	201	119
-	111	81
-	92	49
-	147	102
-	219	101
-	61	16
-	83	50
-	97	73
-	158	100
-	128	119
-	184	109
-	173	118
-	177	101
-	202	140
-	165	120
-	252	92
-	163	106
-	91	47
-	256	116
-	200	105
-	119	77
-	241	110
-	110	70
-	208	125
-	193	109
-	234	104
-	213	110
-	228	89
-	180	109
-	171	107
-	164	121
-	126	96
-	195	112
-	145	117
-	133	119
-	224	89
-	207	111
-	259	100
-	116	82
-	179	117
-	123	94
-	105	59
-	101	59
-	198	101
-	112	84
-	232	117
-	226	101
-	142	129
-	240	114
-	68	20
-	199	119
-	254	91
-	258	92
-	248	109
-	81	41
-	187	126
-	115	77
-	69	27
-	167	107
-	175	100
-	172	139
-	174	108
-	153	103
-	245	103
-	183	115
-	137	111
-	132	82
-	73	34
-	169	108
-	253	101
-	102	59
-	212	108
-	66	23
-	124	82
-	151	95
-	154	121
-	77	35
-	82	38
-	227	105
-	89	49
-	140	112
-	243	114
-	58	11
-	162	97
-	57	9
-	104	86
-	189	126
-	251	99
-	229	95
-	139	98
-	168	126
-	237	113
-	109	82
-	94	44
-	231	98
-	95	60
-	88	57
-	87	49
-	103	57
-	45	3
-	43	1
-	71	29
-	210	112
-	170	106
-	100	57
-	70	25
-	84	33
-	78	27
-	72	24
-	64	17
-	60	11
-	76	39
-	56	4
-	107	80
-	80	47
-	62	14
-	67	29
-	41	3
-	260	7
-	59	12
-	52	2
-	46	3
-	54	2
-	49	3
-	51	3
-	50	2
-	53	7
-	42	2
-	44	1
-	48	4
-	262	1
