#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	16359057	15968948	97.61	17090	0.10	4189	0.03	45676	0.28	323154	1.98
Ecoli	16359057	16358700	100.00	0	0.00	0	0.00	42	0.00	315	0.00
PhiX	16359057	16359057	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	16359057	16358921	100.00	0	0.00	0	0.00	17	0.00	119	0.00
Vectors	16359057	16296850	99.62	6	0.00	2	0.00	3489	0.02	58710	0.36
Bacteria_24k	16359057	15956250	97.54	44625	0.27	89805	0.55	25629	0.16	242748	1.48
Protists_1k	16359057	15723026	96.11	60507	0.37	86109	0.53	53672	0.33	435743	2.66
Viruses	16359057	16173454	98.87	359	0.00	92	0.00	20439	0.12	164713	1.01
Fungi_RefSeq_release	16359057	15971636	97.63	11281	0.07	3099	0.02	48750	0.30	324291	1.98
Coral	16359057	16122872	98.56	1747	0.01	298	0.00	34532	0.21	199608	1.22
Bird	16359057	16061781	98.18	7328	0.04	1324	0.01	45211	0.28	243413	1.49
Plant	16359057	16121360	98.55	1883	0.01	349	0.00	29276	0.18	206189	1.26

%Hit_no_genomes: 94.85
