#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	22363102	21507158	96.17	26078	0.12	6655	0.03	73550	0.33	749661	3.35
Ecoli	22363102	22362436	100.00	0	0.00	0	0.00	103	0.00	563	0.00
PhiX	22363102	22363102	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	22363102	22363083	100.00	0	0.00	0	0.00	1	0.00	18	0.00
Vectors	22363102	22139556	99.00	32	0.00	8	0.00	7282	0.03	216224	0.97
Bacteria_24k	22363102	21543250	96.34	79259	0.35	145367	0.65	43167	0.19	552059	2.47
Protists_1k	22363102	21153519	94.59	86672	0.39	134263	0.60	78583	0.35	910065	4.07
Viruses	22363102	21859696	97.75	566	0.00	166	0.00	36956	0.17	465718	2.08
Fungi_RefSeq_release	22363102	21527438	96.26	16269	0.07	4151	0.02	79765	0.36	735479	3.29
Coral	22363102	21791862	97.45	2403	0.01	522	0.00	59979	0.27	508336	2.27
Bird	22363102	21675243	96.92	10689	0.05	8480	0.04	73821	0.33	594869	2.66
Plant	22363102	21753692	97.29	3337	0.01	725	0.00	54314	0.24	551034	2.46

%Hit_no_genomes: 93.06
