#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	17635356	17076112	96.84	23484	0.13	5892	0.03	53150	0.30	476718	2.70
Ecoli	17635356	17634794	100.00	0	0.00	0	0.00	79	0.00	483	0.00
PhiX	17635356	17635356	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	17635356	17635204	100.00	0	0.00	0	0.00	45	0.00	107	0.00
Vectors	17635356	17508199	99.28	23	0.00	7	0.00	4895	0.03	122232	0.69
Bacteria_24k	17635356	17045997	96.66	61790	0.35	136991	0.78	30726	0.17	359852	2.04
Protists_1k	17635356	16808562	95.32	67319	0.38	97815	0.55	62240	0.35	599420	3.40
Viruses	17635356	17328161	98.26	400	0.00	149	0.00	25253	0.14	281393	1.60
Fungi_RefSeq_release	17635356	17091408	96.92	12519	0.07	3312	0.02	57059	0.32	471058	2.67
Coral	17635356	17274410	97.96	1825	0.01	343	0.00	41316	0.23	317462	1.80
Bird	17635356	17196230	97.51	8236	0.05	3642	0.02	51941	0.29	375307	2.13
Plant	17635356	17257645	97.86	2249	0.01	427	0.00	36871	0.21	338164	1.92

%Hit_no_genomes: 93.68
