#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	17922757	17339193	96.74	24325	0.14	6150	0.03	60506	0.34	492583	2.75
Ecoli	17922757	17922432	100.00	0	0.00	0	0.00	44	0.00	281	0.00
PhiX	17922757	17922757	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	17922757	17922624	100.00	0	0.00	0	0.00	31	0.00	102	0.00
Vectors	17922757	17855772	99.62	49	0.00	14	0.00	6355	0.04	60567	0.34
Bacteria_24k	17922757	17494802	97.62	29117	0.16	48627	0.27	33081	0.18	317130	1.77
Protists_1k	17922757	17112939	95.47	65678	0.37	99600	0.56	42386	0.24	602154	3.36
Viruses	17922757	17628327	98.36	446	0.00	135	0.00	30201	0.17	263648	1.47
Fungi_RefSeq_release	17922757	17348052	96.79	14458	0.08	3424	0.02	63956	0.36	492867	2.75
Coral	17922757	17547546	97.91	2241	0.01	325	0.00	48542	0.27	324103	1.81
Bird	17922757	17464102	97.44	9045	0.05	1407	0.01	61038	0.34	387165	2.16
Plant	17922757	17540705	97.88	2298	0.01	435	0.00	42028	0.23	337291	1.88

%Hit_no_genomes: 94.52
