#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	21132744	20209853	95.63	53889	0.26	13564	0.06	72313	0.34	783125	3.71
Ecoli	21132744	21132263	100.00	0	0.00	0	0.00	73	0.00	408	0.00
PhiX	21132744	21132744	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	21132744	21132722	100.00	0	0.00	0	0.00	2	0.00	20	0.00
Vectors	21132744	20893290	98.87	29	0.00	10	0.00	7272	0.03	232143	1.10
Bacteria_24k	21132744	20269030	95.91	81714	0.39	163034	0.77	42332	0.20	576634	2.73
Protists_1k	21132744	19908544	94.21	83183	0.39	127339	0.60	80665	0.38	933013	4.42
Viruses	21132744	20601915	97.49	615	0.00	236	0.00	36007	0.17	493971	2.34
Fungi_RefSeq_release	21132744	20277829	95.96	15647	0.07	3943	0.02	79114	0.37	756211	3.58
Coral	21132744	20536166	97.18	2383	0.01	532	0.00	58331	0.28	535332	2.53
Bird	21132744	20423153	96.64	9922	0.05	6288	0.03	71642	0.34	621739	2.94
Plant	21132744	20494819	96.98	3302	0.02	753	0.00	53666	0.25	580204	2.75

%Hit_no_genomes: 92.35
