#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	15340229	14737325	96.08	31078	0.20	8100	0.05	38538	0.25	525188	3.42
Ecoli	15340229	15339170	99.99	0	0.00	0	0.00	139	0.00	920	0.01
PhiX	15340229	15340229	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	15340229	15340137	100.00	0	0.00	0	0.00	5	0.00	87	0.00
Vectors	15340229	15149969	98.76	22	0.00	23	0.00	2717	0.02	187498	1.22
Bacteria_24k	15340229	14384665	93.77	138226	0.90	259133	1.69	31723	0.21	526482	3.43
Protists_1k	15340229	14391810	93.82	67262	0.44	88951	0.58	110575	0.72	681631	4.44
Viruses	15340229	14953488	97.48	418	0.00	184	0.00	22731	0.15	363408	2.37
Fungi_RefSeq_release	15340229	14773338	96.30	9253	0.06	2868	0.02	45271	0.30	509499	3.32
Coral	15340229	14938760	97.38	1155	0.01	337	0.00	30989	0.20	368988	2.41
Bird	15340229	14868079	96.92	6974	0.05	5320	0.03	39834	0.26	420022	2.74
Plant	15340229	14905485	97.16	1868	0.01	808	0.01	29141	0.19	402927	2.63

%Hit_no_genomes: 90.65
