#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	12933124	12630659	97.66	12632	0.10	2951	0.02	31134	0.24	255748	1.98
Ecoli	12933124	12932947	100.00	0	0.00	0	0.00	33	0.00	144	0.00
PhiX	12933124	12933124	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	12933124	12933115	100.00	0	0.00	0	0.00	2	0.00	7	0.00
Vectors	12933124	12884172	99.62	13	0.00	3	0.00	1557	0.01	47379	0.37
Bacteria_24k	12933124	12683043	98.07	18658	0.14	39039	0.30	16550	0.13	175834	1.36
Protists_1k	12933124	12475843	96.47	36801	0.28	65525	0.51	25143	0.19	329812	2.55
Viruses	12933124	12776913	98.80	219	0.00	85	0.00	14463	0.11	141444	1.09
Fungi_RefSeq_release	12933124	12627374	97.63	7773	0.06	2499	0.02	33340	0.26	262138	2.03
Coral	12933124	12744548	98.54	1033	0.01	204	0.00	22754	0.18	164585	1.27
Bird	12933124	12700982	98.21	5373	0.04	1011	0.01	30103	0.23	195655	1.51
Plant	12933124	12739527	98.51	1168	0.01	238	0.00	19652	0.15	172539	1.33

%Hit_no_genomes: 95.64
