#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6628	5233	78.95	10	0.15	0	0.00	29	0.44	1356	20.46
Ecoli	6628	6628	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	6628	6628	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6628	6628	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	6628	5991	90.39	0	0.00	0	0.00	0	0.00	637	9.61
Bacteria_24k	6628	5433	81.96	2	0.03	3	0.05	31	0.47	1159	17.49
Protists_1k	6628	5152	77.73	25	0.38	38	0.57	8	0.12	1405	21.20
Viruses	6628	5441	82.09	1	0.02	0	0.00	14	0.21	1172	17.68
Fungi_RefSeq_release	6628	5243	79.10	0	0.00	1	0.02	23	0.35	1361	20.53
Coral	6628	5408	81.59	0	0.00	0	0.00	33	0.50	1187	17.91
Bird	6628	5350	80.72	0	0.00	0	0.00	38	0.57	1240	18.71
Plant	6628	5342	80.60	2	0.03	0	0.00	27	0.41	1257	18.96

%Hit_no_genomes: 77.25
