#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2574933	2316929	89.97	3219	0.13	663	0.03	17132	0.67	236990	9.20
Ecoli	2574933	2574420	99.98	0	0.00	0	0.00	45	0.00	468	0.02
PhiX	2574933	2574933	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2574933	2574925	100.00	0	0.00	0	0.00	0	0.00	8	0.00
Vectors	2574933	2493729	96.85	4	0.00	0	0.00	828	0.03	80372	3.12
Bacteria_24k	2574933	2390686	92.83	1421	0.06	13590	0.53	8887	0.35	160349	6.23
Protists_1k	2574933	2250385	87.39	17492	0.68	35033	1.36	5086	0.20	266937	10.37
Viruses	2574933	2403474	93.35	122	0.00	53	0.00	7559	0.29	163725	6.36
Fungi_RefSeq_release	2574933	2324321	90.26	2113	0.08	407	0.02	17440	0.68	230652	8.96
Coral	2574933	2392786	92.93	217	0.01	106	0.00	13200	0.51	168624	6.55
Bird	2574933	2371131	92.09	984	0.04	108	0.00	15470	0.60	187240	7.27
Plant	2574933	2369467	92.02	839	0.03	229	0.01	14311	0.56	190087	7.38

%Hit_no_genomes: 86.30
