#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5503690	5078824	92.28	5182	0.09	1050	0.02	21326	0.39	397308	7.22
Ecoli	5503690	5498532	99.90	0	0.00	0	0.00	473	0.01	4685	0.09
PhiX	5503690	5503690	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5503690	5503686	100.00	0	0.00	0	0.00	3	0.00	1	0.00
Vectors	5503690	5322729	96.72	10	0.00	1	0.00	1305	0.02	179645	3.26
Bacteria_24k	5503690	5006049	90.95	10798	0.20	162915	2.96	11848	0.22	312080	5.67
Protists_1k	5503690	4987353	90.62	21870	0.40	42590	0.77	10439	0.19	441438	8.02
Viruses	5503690	5178606	94.09	356	0.01	166	0.00	11666	0.21	312896	5.69
Fungi_RefSeq_release	5503690	5088057	92.45	3037	0.06	665	0.01	24197	0.44	387734	7.04
Coral	5503690	5169503	93.92	464	0.01	286	0.01	18825	0.34	314612	5.72
Bird	5503690	5139719	93.38	2177	0.04	286	0.01	22917	0.42	338591	6.15
Plant	5503690	5154639	93.65	1243	0.02	328	0.01	19692	0.36	327788	5.96

%Hit_no_genomes: 87.01
