#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3856724	3535470	91.67	4138	0.11	890	0.02	17755	0.46	298471	7.74
Ecoli	3856724	3850604	99.84	0	0.00	0	0.00	607	0.02	5513	0.14
PhiX	3856724	3856724	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3856724	3856720	100.00	0	0.00	0	0.00	0	0.00	4	0.00
Vectors	3856724	3740086	96.97	13	0.00	1	0.00	990	0.03	115634	3.00
Bacteria_24k	3856724	3457865	89.65	15335	0.40	138716	3.60	9465	0.25	235343	6.10
Protists_1k	3856724	3453052	89.54	18762	0.49	36008	0.93	10119	0.26	338783	8.78
Viruses	3856724	3616802	93.78	763	0.02	350	0.01	9431	0.24	229378	5.95
Fungi_RefSeq_release	3856724	3542783	91.86	2466	0.06	536	0.01	20647	0.54	290292	7.53
Coral	3856724	3611908	93.66	314	0.01	161	0.00	15162	0.39	229179	5.94
Bird	3856724	3593187	93.16	1736	0.05	222	0.01	18315	0.47	243264	6.31
Plant	3856724	3597198	93.26	1007	0.03	223	0.01	15287	0.40	243009	6.30

%Hit_no_genomes: 85.02
