#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1111566	850086	76.48	5477	0.49	1333	0.12	4294	0.39	250376	22.52
Ecoli	1111566	1111526	100.00	0	0.00	0	0.00	11	0.00	29	0.00
PhiX	1111566	1111566	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1111566	1111561	100.00	0	0.00	0	0.00	0	0.00	5	0.00
Vectors	1111566	999681	89.93	0	0.00	0	0.00	299	0.03	111586	10.04
Bacteria_24k	1111566	859051	77.28	8184	0.74	11338	1.02	4180	0.38	228813	20.58
Protists_1k	1111566	833040	74.94	4385	0.39	7435	0.67	5748	0.52	260958	23.48
Viruses	1111566	884780	79.60	96	0.01	33	0.00	3331	0.30	223326	20.09
Fungi_RefSeq_release	1111566	857728	77.17	594	0.05	112	0.01	4704	0.42	248428	22.35
Coral	1111566	879230	79.09	70	0.01	27	0.00	5179	0.47	227060	20.43
Bird	1111566	873833	78.61	176	0.02	43	0.00	4949	0.45	232565	20.92
Plant	1111566	872915	78.54	197	0.02	40	0.00	4273	0.38	234141	21.06

%Hit_no_genomes: 72.32
