#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1055842	965342	91.43	1088	0.10	217	0.02	5275	0.50	83920	7.95
Ecoli	1055842	1055841	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	1055842	1055842	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1055842	1055841	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	1055842	1020187	96.62	1	0.00	0	0.00	319	0.03	35335	3.35
Bacteria_24k	1055842	992708	94.03	151	0.01	138	0.01	2676	0.25	60169	5.70
Protists_1k	1055842	945957	89.60	5247	0.50	10593	1.00	1713	0.16	92332	8.74
Viruses	1055842	991025	93.87	37	0.00	17	0.00	2473	0.23	62290	5.90
Fungi_RefSeq_release	1055842	968227	91.70	658	0.06	114	0.01	5135	0.49	81708	7.74
Coral	1055842	987345	93.51	115	0.01	67	0.01	4214	0.40	64101	6.07
Bird	1055842	980274	92.84	420	0.04	67	0.01	4876	0.46	70205	6.65
Plant	1055842	982108	93.01	310	0.03	75	0.01	4432	0.42	68917	6.53

%Hit_no_genomes: 89.09
