#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2055879	1875541	91.24	1449	0.07	292	0.01	8285	0.40	170312	8.28
Ecoli	2055879	2055842	100.00	0	0.00	0	0.00	4	0.00	33	0.00
PhiX	2055879	2055879	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2055879	2055871	100.00	0	0.00	0	0.00	0	0.00	8	0.00
Vectors	2055879	1997122	97.14	0	0.00	0	0.00	319	0.02	58438	2.84
Bacteria_24k	2055879	1905552	92.69	3989	0.19	6185	0.30	5249	0.26	134904	6.56
Protists_1k	2055879	1840236	89.52	8504	0.41	16482	0.80	4578	0.22	186079	9.05
Viruses	2055879	1918337	93.31	92	0.00	17	0.00	4233	0.21	133200	6.48
Fungi_RefSeq_release	2055879	1878160	91.36	1068	0.05	237	0.01	8349	0.41	168065	8.17
Coral	2055879	1910629	92.93	121	0.01	71	0.00	6791	0.33	138267	6.73
Bird	2055879	1902496	92.54	602	0.03	67	0.00	7782	0.38	144932	7.05
Plant	2055879	1901776	92.50	413	0.02	109	0.01	6997	0.34	146584	7.13

%Hit_no_genomes: 88.69
