#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1451502	1326095	91.37	1494	0.10	344	0.02	7690	0.53	115879	7.98
Ecoli	1451502	1451499	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	1451502	1451502	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1451502	1451501	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	1451502	1406026	96.87	2	0.00	0	0.00	458	0.03	45016	3.10
Bacteria_24k	1451502	1366848	94.17	178	0.01	193	0.01	4078	0.28	80205	5.53
Protists_1k	1451502	1297520	89.40	7599	0.52	15272	1.05	2376	0.16	128735	8.87
Viruses	1451502	1364412	94.00	51	0.00	25	0.00	3573	0.25	83441	5.75
Fungi_RefSeq_release	1451502	1329908	91.62	988	0.07	208	0.01	7767	0.54	112631	7.76
Coral	1451502	1358995	93.62	169	0.01	77	0.01	6245	0.43	86016	5.93
Bird	1451502	1349009	92.94	506	0.03	68	0.00	7196	0.50	94723	6.53
Plant	1451502	1350258	93.02	422	0.03	112	0.01	6642	0.46	94068	6.48

%Hit_no_genomes: 88.90
