#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	810683	729624	90.01	927	0.11	189	0.02	4794	0.59	75149	9.27
Ecoli	810683	810683	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	810683	810683	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	810683	810681	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	810683	779944	96.21	1	0.00	0	0.00	269	0.03	30469	3.76
Bacteria_24k	810683	755168	93.16	109	0.01	94	0.01	2539	0.31	52773	6.51
Protists_1k	810683	711648	87.78	4763	0.59	9722	1.20	1561	0.19	82989	10.24
Viruses	810683	753518	92.95	48	0.01	20	0.00	2271	0.28	54826	6.76
Fungi_RefSeq_release	810683	732050	90.29	627	0.08	140	0.02	4846	0.60	73020	9.01
Coral	810683	750586	92.58	81	0.01	43	0.01	3903	0.48	56070	6.92
Bird	810683	744133	91.79	366	0.05	47	0.01	4655	0.57	61482	7.58
Plant	810683	744751	91.86	289	0.04	69	0.01	4152	0.51	61422	7.58

%Hit_no_genomes: 87.23
