#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5041506	4457917	88.42	4837	0.10	1109	0.02	27490	0.55	550153	10.91
Ecoli	5041506	5041488	100.00	0	0.00	0	0.00	4	0.00	14	0.00
PhiX	5041506	5041506	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5041506	5041487	100.00	0	0.00	0	0.00	4	0.00	15	0.00
Vectors	5041506	4862483	96.45	6	0.00	0	0.00	1515	0.03	177502	3.52
Bacteria_24k	5041506	4626558	91.78	1732	0.03	2593	0.05	19266	0.38	391357	7.76
Protists_1k	5041506	4365508	86.60	22935	0.45	49498	0.98	8510	0.17	595055	11.80
Viruses	5041506	4616044	91.57	132	0.00	56	0.00	16199	0.32	409075	8.11
Fungi_RefSeq_release	5041506	4472080	88.71	2725	0.05	564	0.01	28046	0.56	538091	10.67
Coral	5041506	4592223	91.09	321	0.01	146	0.00	27284	0.54	421532	8.36
Bird	5041506	4554972	90.36	1199	0.02	181	0.00	27909	0.55	457245	9.07
Plant	5041506	4547609	90.20	1345	0.03	366	0.01	26436	0.52	465750	9.24

%Hit_no_genomes: 86.11
