#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	400403	366827	91.61	314	0.08	84	0.02	1526	0.38	31652	7.91
Ecoli	400403	400372	99.99	0	0.00	0	0.00	6	0.00	25	0.01
PhiX	400403	400403	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	400403	400402	100.00	0	0.00	0	0.00	1	0.00	0	0.00
Vectors	400403	385833	96.37	2	0.00	0	0.00	98	0.02	14470	3.61
Bacteria_24k	400403	368095	91.93	1465	0.37	3258	0.81	1375	0.34	26210	6.55
Protists_1k	400403	357945	89.40	1821	0.45	3123	0.78	2176	0.54	35338	8.83
Viruses	400403	375144	93.70	19	0.00	8	0.00	854	0.21	24378	6.09
Fungi_RefSeq_release	400403	367751	91.84	201	0.05	33	0.01	1600	0.40	30818	7.70
Coral	400403	373883	93.38	28	0.01	19	0.00	1380	0.34	25093	6.27
Bird	400403	371846	92.86	125	0.03	22	0.01	1582	0.40	26828	6.70
Plant	400403	372058	92.92	108	0.03	24	0.01	1450	0.36	26763	6.68

%Hit_no_genomes: 87.84
