#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	127672	115563	90.52	119	0.09	14	0.01	529	0.41	11447	8.97
Ecoli	127672	127666	100.00	0	0.00	0	0.00	1	0.00	5	0.00
PhiX	127672	127672	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	127672	127672	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	127672	122790	96.18	0	0.00	0	0.00	26	0.02	4856	3.80
Bacteria_24k	127672	118213	92.59	90	0.07	323	0.25	339	0.27	8707	6.82
Protists_1k	127672	113298	88.75	566	0.44	1146	0.90	235	0.18	12427	9.73
Viruses	127672	118543	92.86	5	0.00	2	0.00	260	0.20	8862	6.94
Fungi_RefSeq_release	127672	115875	90.76	75	0.06	19	0.01	544	0.43	11159	8.74
Coral	127672	118086	92.48	10	0.01	8	0.01	482	0.38	9086	7.12
Bird	127672	117356	91.92	42	0.03	3	0.00	536	0.42	9735	7.63
Plant	127672	117466	92.01	39	0.03	5	0.00	484	0.38	9678	7.58

%Hit_no_genomes: 88.01
