#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	605684	548381	90.54	666	0.11	130	0.02	3305	0.55	53202	8.78
Ecoli	605684	605682	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	605684	605684	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	605684	605684	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	605684	583474	96.33	3	0.00	0	0.00	180	0.03	22027	3.64
Bacteria_24k	605684	566349	93.51	90	0.01	98	0.02	1750	0.29	37397	6.17
Protists_1k	605684	536063	88.50	3255	0.54	6649	1.10	1026	0.17	58691	9.69
Viruses	605684	565155	93.32	24	0.00	8	0.00	1539	0.25	38958	6.43
Fungi_RefSeq_release	605684	550227	90.84	422	0.07	88	0.01	3428	0.57	51519	8.51
Coral	605684	563110	92.96	57	0.01	32	0.01	2636	0.44	39849	6.58
Bird	605684	558355	92.19	260	0.04	31	0.01	3300	0.54	43738	7.22
Plant	605684	559034	92.30	206	0.03	43	0.01	2935	0.48	43466	7.18

%Hit_no_genomes: 87.97
