#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5804	4868	83.88	3	0.05	2	0.03	24	0.41	907	15.63
Ecoli	5804	5804	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	5804	5804	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5804	5804	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	5804	5423	93.43	0	0.00	0	0.00	1	0.02	380	6.55
Bacteria_24k	5804	5011	86.35	3	0.05	2	0.03	28	0.48	760	13.09
Protists_1k	5804	4795	82.62	14	0.24	39	0.67	6	0.10	950	16.37
Viruses	5804	5008	86.28	0	0.00	0	0.00	23	0.40	773	13.32
Fungi_RefSeq_release	5804	4870	83.91	2	0.03	0	0.00	28	0.48	904	15.58
Coral	5804	4989	85.96	0	0.00	0	0.00	24	0.41	791	13.63
Bird	5804	4972	85.67	1	0.02	0	0.00	20	0.34	811	13.97
Plant	5804	4951	85.30	0	0.00	0	0.00	30	0.52	823	14.18

%Hit_no_genomes: 82.17
