#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	260060	238665	91.78	230	0.09	58	0.02	1018	0.39	20089	7.72
Ecoli	260060	260016	99.99	0	0.00	0	0.00	5	0.00	39	0.01
PhiX	260060	260060	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	260060	260060	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	260060	251562	96.73	1	0.00	0	0.00	57	0.02	8440	3.25
Bacteria_24k	260060	242402	93.20	302	0.12	1240	0.48	690	0.27	15426	5.93
Protists_1k	260060	234128	90.02	1106	0.43	2129	0.82	594	0.23	22103	8.50
Viruses	260060	244175	93.90	19	0.01	9	0.00	527	0.20	15330	5.89
Fungi_RefSeq_release	260060	239126	91.96	140	0.05	31	0.01	1176	0.45	19587	7.53
Coral	260060	243277	93.55	20	0.01	13	0.00	952	0.37	15798	6.07
Bird	260060	241984	93.05	86	0.03	11	0.00	1004	0.39	16975	6.53
Plant	260060	242212	93.14	66	0.03	11	0.00	937	0.36	16834	6.47

%Hit_no_genomes: 89.03
