#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1910264	1732161	90.68	1616	0.08	324	0.02	8068	0.42	168095	8.80
Ecoli	1910264	1910251	100.00	0	0.00	0	0.00	3	0.00	10	0.00
PhiX	1910264	1910264	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1910264	1910262	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	1910264	1858341	97.28	2	0.00	0	0.00	332	0.02	51589	2.70
Bacteria_24k	1910264	1772311	92.77	1275	0.07	2446	0.13	4874	0.26	129358	6.77
Protists_1k	1910264	1701037	89.06	8028	0.42	15947	0.83	2930	0.15	182322	9.54
Viruses	1910264	1775160	92.93	58	0.00	18	0.00	4198	0.22	130830	6.85
Fungi_RefSeq_release	1910264	1735041	90.83	1049	0.05	207	0.01	8129	0.43	165838	8.68
Coral	1910264	1766931	92.49	118	0.01	63	0.00	6997	0.37	136155	7.13
Bird	1910264	1758921	92.08	493	0.03	67	0.00	7829	0.41	142954	7.48
Plant	1910264	1758334	92.04	432	0.02	113	0.01	6982	0.37	144403	7.56

%Hit_no_genomes: 88.50
