#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	122616	97073	79.17	212	0.17	38	0.03	1068	0.87	24225	19.76
Ecoli	122616	122616	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	122616	122616	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	122616	122616	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	122616	112791	91.98	0	0.00	0	0.00	43	0.04	9782	7.98
Bacteria_24k	122616	103606	84.50	91	0.07	115	0.09	795	0.65	18009	14.69
Protists_1k	122616	93336	76.12	788	0.64	1981	1.62	261	0.21	26250	21.41
Viruses	122616	103303	84.25	0	0.00	1	0.00	586	0.48	18726	15.27
Fungi_RefSeq_release	122616	97535	79.55	70	0.06	18	0.01	1094	0.89	23899	19.49
Coral	122616	102427	83.54	4	0.00	2	0.00	1082	0.88	19101	15.58
Bird	122616	101256	82.59	39	0.03	4	0.00	1095	0.89	20222	16.49
Plant	122616	100352	81.84	33	0.03	9	0.01	1043	0.85	21179	17.27

%Hit_no_genomes: 75.48
