#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2982247	2722914	91.31	3025	0.10	661	0.02	13954	0.47	241693	8.10
Ecoli	2982247	2982244	100.00	0	0.00	0	0.00	1	0.00	2	0.00
PhiX	2982247	2982247	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2982247	2982244	100.00	0	0.00	0	0.00	1	0.00	2	0.00
Vectors	2982247	2874283	96.38	6	0.00	0	0.00	915	0.03	107043	3.59
Bacteria_24k	2982247	2794469	93.70	1042	0.03	1425	0.05	7619	0.26	177692	5.96
Protists_1k	2982247	2671831	89.59	13698	0.46	27486	0.92	5028	0.17	264204	8.86
Viruses	2982247	2791880	93.61	166	0.01	50	0.00	7017	0.24	183134	6.14
Fungi_RefSeq_release	2982247	2731049	91.59	1929	0.06	390	0.01	13813	0.46	235066	7.88
Coral	2982247	2783324	93.33	305	0.01	170	0.01	11340	0.38	187108	6.27
Bird	2982247	2762791	92.64	1254	0.04	172	0.01	14223	0.48	203807	6.83
Plant	2982247	2769683	92.86	786	0.03	202	0.01	12171	0.41	199405	6.69

%Hit_no_genomes: 89.02
