#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5868428	5470933	93.23	5867	0.10	1162	0.02	27743	0.47	362723	6.18
Ecoli	5868428	5868169	100.00	0	0.00	0	0.00	33	0.00	226	0.00
PhiX	5868428	5868428	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5868428	5868425	100.00	0	0.00	0	0.00	0	0.00	3	0.00
Vectors	5868428	5756799	98.10	5	0.00	0	0.00	1256	0.02	110368	1.88
Bacteria_24k	5868428	5603213	95.48	1131	0.02	5867	0.10	13488	0.23	244729	4.17
Protists_1k	5868428	5364042	91.40	28879	0.49	57331	0.98	8548	0.15	409628	6.98
Viruses	5868428	5606356	95.54	251	0.00	107	0.00	12481	0.21	249233	4.25
Fungi_RefSeq_release	5868428	5483622	93.45	3662	0.06	758	0.01	27699	0.47	352687	6.01
Coral	5868428	5584611	95.16	482	0.01	283	0.00	20884	0.36	262168	4.47
Bird	5868428	5551225	94.60	2324	0.04	283	0.00	25676	0.44	288920	4.92
Plant	5868428	5561671	94.77	1590	0.03	413	0.01	23714	0.40	281040	4.79

%Hit_no_genomes: 90.84
