#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2007022	1852850	92.32	1513	0.08	273	0.01	7860	0.39	144526	7.20
Ecoli	2007022	2007009	100.00	0	0.00	0	0.00	2	0.00	11	0.00
PhiX	2007022	2007022	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2007022	2007013	100.00	0	0.00	0	0.00	3	0.00	6	0.00
Vectors	2007022	1958079	97.57	3	0.00	0	0.00	296	0.01	48644	2.42
Bacteria_24k	2007022	1890053	94.17	1277	0.06	1958	0.10	4810	0.24	108924	5.43
Protists_1k	2007022	1822873	90.82	7785	0.39	15157	0.76	2837	0.14	158370	7.89
Viruses	2007022	1892335	94.29	62	0.00	18	0.00	4032	0.20	110575	5.51
Fungi_RefSeq_release	2007022	1855397	92.45	957	0.05	213	0.01	7701	0.38	142754	7.11
Coral	2007022	1884718	93.91	129	0.01	76	0.00	6687	0.33	115412	5.75
Bird	2007022	1878017	93.58	493	0.02	58	0.00	7295	0.36	121159	6.04
Plant	2007022	1877354	93.54	433	0.02	115	0.01	6505	0.32	122615	6.11

%Hit_no_genomes: 90.34
