#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	191669	175609	91.63	187	0.10	28	0.01	850	0.44	14995	7.82
Ecoli	191669	191636	99.98	0	0.00	0	0.00	2	0.00	31	0.02
PhiX	191669	191669	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	191669	191667	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	191669	185755	96.91	1	0.00	0	0.00	38	0.02	5875	3.07
Bacteria_24k	191669	178981	93.39	135	0.07	882	0.46	488	0.25	11183	5.83
Protists_1k	191669	172351	89.93	868	0.45	1688	0.88	292	0.15	16470	8.59
Viruses	191669	179877	93.85	16	0.01	7	0.00	411	0.21	11358	5.93
Fungi_RefSeq_release	191669	176060	91.86	112	0.06	22	0.01	862	0.45	14613	7.62
Coral	191669	179246	93.52	17	0.01	11	0.01	677	0.35	11718	6.11
Bird	191669	178199	92.98	81	0.04	8	0.00	839	0.44	12542	6.54
Plant	191669	178385	93.07	41	0.02	13	0.01	717	0.37	12513	6.53

%Hit_no_genomes: 88.96
