#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	572265	519982	90.87	633	0.11	134	0.02	3034	0.53	48482	8.47
Ecoli	572265	572265	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	572265	572265	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	572265	572264	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	572265	552410	96.53	1	0.00	0	0.00	196	0.03	19658	3.44
Bacteria_24k	572265	536341	93.72	95	0.02	77	0.01	1657	0.29	34095	5.96
Protists_1k	572265	508915	88.93	3068	0.54	5903	1.03	937	0.16	53442	9.34
Viruses	572265	535169	93.52	30	0.01	10	0.00	1397	0.24	35659	6.23
Fungi_RefSeq_release	572265	521625	91.15	375	0.07	70	0.01	3047	0.53	47148	8.24
Coral	572265	533326	93.19	49	0.01	30	0.01	2406	0.42	36454	6.37
Bird	572265	529082	92.45	216	0.04	33	0.01	2933	0.51	40001	6.99
Plant	572265	529881	92.59	158	0.03	43	0.01	2678	0.47	39505	6.90

%Hit_no_genomes: 88.40
