#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	7199106	6802532	94.49	4925	0.07	1077	0.01	22901	0.32	367671	5.11
Ecoli	7199106	7199000	100.00	0	0.00	0	0.00	12	0.00	94	0.00
PhiX	7199106	7199106	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	7199106	7199090	100.00	0	0.00	0	0.00	0	0.00	16	0.00
Vectors	7199106	7081036	98.36	6	0.00	7	0.00	790	0.01	117267	1.63
Bacteria_24k	7199106	6899256	95.83	4332	0.06	7746	0.11	12152	0.17	275620	3.83
Protists_1k	7199106	6709941	93.20	25963	0.36	46735	0.65	9103	0.13	407364	5.66
Viruses	7199106	6913687	96.04	210	0.00	60	0.00	10411	0.14	274738	3.82
Fungi_RefSeq_release	7199106	6810839	94.60	3447	0.05	672	0.01	22876	0.32	361272	5.02
Coral	7199106	6892079	95.73	452	0.01	215	0.00	17071	0.24	289289	4.02
Bird	7199106	6870416	95.44	1702	0.02	208	0.00	20041	0.28	306739	4.26
Plant	7199106	6876000	95.52	1344	0.02	323	0.00	18097	0.25	303342	4.21

%Hit_no_genomes: 92.74
