#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	23238	21317	91.74	26	0.11	4	0.02	89	0.38	1802	7.75
Ecoli	23238	23237	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	23238	23238	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	23238	23238	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	23238	22554	97.06	1	0.00	0	0.00	3	0.01	680	2.93
Bacteria_24k	23238	21688	93.32	18	0.08	50	0.22	48	0.21	1434	6.17
Protists_1k	23238	21020	90.46	89	0.38	149	0.64	25	0.11	1955	8.41
Viruses	23238	21775	93.71	1	0.00	1	0.00	46	0.20	1415	6.09
Fungi_RefSeq_release	23238	21371	91.97	10	0.04	3	0.01	81	0.35	1773	7.63
Coral	23238	21707	93.42	0	0.00	1	0.00	63	0.27	1467	6.31
Bird	23238	21611	92.99	6	0.03	2	0.01	78	0.34	1541	6.63
Plant	23238	21646	93.15	2	0.01	1	0.00	78	0.34	1511	6.50

%Hit_no_genomes: 89.78
